robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
ur5e,cr_ik_minimal,two_step_predictive,accepted_near_tolerance_rate,40,0.0024444444444444444,"[0.0013888888888888887,0.0036666666666666666]",,
ur5e,cr_ik_minimal,two_step_predictive,optimization_call_rate,40,-0.5365555555555555,"[-0.6062305555555555,-0.47043888888888885]",0.463355003611713,"[0.3935378106969246,0.5295336677020789]"
ur5e,cr_ik_minimal,two_step_predictive,intervention_normalized_mean,40,-0.16761225048550213,"[-0.20837737710333296,-0.13016754873020644]",0.0044458049513754795,"[0.0025818546416152013,0.006992208061692897]"
ur5e,cr_ik_minimal,two_step_predictive,unchanged_given_legal_backup,40,0.9728589567296861,"[0.9625381135997341,0.981249751471196]",233.7950591998658,"[156.02777548331406,424.8687927484297]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,completion,40,1.3877787807814458e-18,"[-0.025,0.025]",1.0,"[0.972972972972973,1.0263157894736843]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,deadline_completion,40,-0.03333333333333333,"[-0.075,1.3877787807814458e-18]",0.9649122807017543,"[0.9224137931034483,1.0]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,total_latency_ns,40,-3166292.2499999995,"[-13652485.52375,10898185.211875007]",0.9769667230302398,"[0.8932602773205498,1.0696862742145554]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,frame_success,40,-0.006555555555555553,"[-0.019833333333333328,0.00016666666666666775]",0.9933280560895622,"[0.9792574516297716,1.0001666944490748]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,acceleration_rms,40,-0.45496638486917373,"[-1.015056248295201,0.10673584054572882]",0.9607930999099585,"[0.9114522572736491,1.00949783750761]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,accepted_near_tolerance_rate,40,0.0010548098434004474,"[-0.00011260253542132726,0.0024437173750932145]",1.7590555406493156,"[0.9367141659681475,3.7108169129720854]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,optimization_call_rate,40,-0.41155555555555556,"[-0.4727791666666667,-0.3436097222222222]",0.5295611862576998,"[0.46538380410857866,0.5959764472517719]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,intervention_normalized_mean,40,0.0006086015341463674,"[0.00027425741109266384,0.0009679574463194611]",5.350338269989862,"[2.1770676254469183,20.01298612556516]"
ur5e,cr_ik_minimal,cr_ik_minimal_fixed,unchanged_given_legal_backup,40,-0.016850896057347686,"[-0.027341810035842306,-0.007639507168458796]",0.9830454930669504,"[0.9725971986850377,0.9922992382462833]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,completion,40,-0.016666666666666663,"[-0.05833333333333333,0.01666666666666667]",0.982758620689655,"[0.9374999999999999,1.017391304347826]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,deadline_completion,40,-0.03333333333333333,"[-0.09166666666666666,0.01666666666666667]",0.9649122807017543,"[0.9051724137931033,1.018018018018018]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,total_latency_ns,40,-12190987.85833333,"[-27616032.250833333,11353571.535000004]",0.9167797754166459,"[0.804413746600016,1.072168765875198]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,frame_success,40,-0.014555555555555554,"[-0.042333333333333334,0.00011111111111111182]",0.9853056646102075,"[0.9565589191038139,1.000111123458162]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,acceleration_rms,40,-0.32972450540597176,"[-0.8853410075678957,0.23880990677881506]",0.9712758531826101,"[0.920943858426071,1.020639581974571]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,accepted_near_tolerance_rate,40,-5.630126771066369e-05,"[-0.0013355704697986578,0.0012770320656226696]",0.9774862084389444,"[0.585924544112379,1.6758255373972795]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,optimization_call_rate,40,-0.5339444444444444,"[-0.6044458333333333,-0.4671569444444444]",0.46456824512534817,"[0.3945569130496443,0.5312665027077003]"
ur5e,cr_ik_minimal,cr_ik_minimal_no_shortcut,intervention_normalized_mean,40,0.00041370770947093407,"[0.00020562642159353337,0.0006789763663426353]",2.2357180564275576,"[1.5723705041958993,3.828357597861868]"
