input_id,robot,method,accepted_fraction,source_uids,source_methods,latency_mean_ms,continued_dual_calls,continued_dual_accepted_calls
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,single_gn_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",5.239487666666667,0,0
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_excess_gn,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",16.755927,0,0
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_balance_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",6.080498666666667,3,0
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,task_balance_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",20.172121333333333,3,0
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,single_gn_k0,0.0,"[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]","[""single_gn_k0""]",3.9098506666666664,0,0
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,single_gn_k1,0.0,"[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]","[""single_gn_k0""]",4.560197333333333,0,0
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_excess_gn,0.0,"[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]","[""single_gn_k0""]",7.240741,0,0
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_balance_k0,0.0,"[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]","[""single_gn_k0""]",18.071608666666666,3,0
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,task_balance_k1,0.0,"[""2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af""]","[""single_gn_k0""]",18.853046,3,0
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,single_gn_k0,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",4.334113333333333,0,0
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,single_gn_k1,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",4.319662,0,0
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_excess_gn,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",1.7637786666666668,0,0
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_balance_k0,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",0.67058,3,3
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,task_balance_k1,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",0.6598953333333334,3,3
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,single_gn_k0,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_osqp""]",3.7624283333333337,0,0
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,single_gn_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_osqp""]",3.2026463333333335,0,0
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_excess_gn,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_osqp""]",11.536129,0,0
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_balance_k0,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_osqp""]",20.173036333333332,3,0
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,task_balance_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_osqp""]",20.206791666666668,3,0
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,single_gn_k0,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k1""]",3.7444423333333337,0,0
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,single_gn_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k1""]",3.2663746666666666,0,0
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_excess_gn,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k1""]",13.302772666666666,0,0
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_balance_k0,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k1""]",20.222542,3,0
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,task_balance_k1,0.0,"[""e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460""]","[""single_gn_k1""]",20.17994333333333,3,0
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,single_gn_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",3.7811573333333337,0,0
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,single_gn_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",4.428503666666667,0,0
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_excess_gn,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",14.807987333333333,0,0
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_balance_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",7.431878,3,0
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,task_balance_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_osqp""]",20.221766666666667,3,0
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,single_gn_k0,0.0,"[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]","[""single_gn_k0""]",3.9840476666666667,0,0
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,single_gn_k1,0.0,"[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]","[""single_gn_k0""]",2.9772853333333336,0,0
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_excess_gn,0.0,"[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]","[""single_gn_k0""]",14.230987333333333,0,0
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_balance_k0,0.0,"[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]","[""single_gn_k0""]",20.24974733333333,3,0
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,task_balance_k1,0.0,"[""4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab""]","[""single_gn_k0""]",20.22054166666667,3,0
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,single_gn_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_clip""]",6.497603,0,0
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,single_gn_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_clip""]",6.517327333333333,0,0
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_excess_gn,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_clip""]",8.537921,0,0
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_balance_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_clip""]",2.9525373333333333,3,3
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,task_balance_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_clip""]",2.9899846666666665,3,3
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,single_gn_k0,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",4.123793333333333,0,0
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,single_gn_k1,0.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",3.9964813333333336,0,0
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_excess_gn,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",1.90229,0,0
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_balance_k0,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",1.703744,3,3
7e954bb8a4f7b108c34380f1fc198c04883f2e3b2216de70ca4aae281e3842d4,panda,task_balance_k1,1.0,"[""6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100""]","[""single_gn_osqp""]",1.9140476666666668,3,3
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,single_gn_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",3.7709256666666664,0,0
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,single_gn_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",3.7583006666666665,0,0
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_excess_gn,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",16.776705333333332,0,0
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_balance_k0,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",20.238345,3,0
83087a7c16bc37c3c61ae735e33ac0bd25ea0555435bd0734c25156637b53d14,panda,task_balance_k1,0.0,"[""4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da""]","[""single_gn_osqp""]",20.229422333333332,3,0
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,single_gn_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",7.528153,0,0
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,single_gn_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",7.349632,0,0
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_excess_gn,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",4.406305666666667,0,0
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_balance_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",2.410241,3,3
8cf5b09c2aa354206fc25bce07f8ae45d95624abf37fb6bc2c6205e2350c43bd,panda,task_balance_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_osqp""]",2.512381,3,3
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,single_gn_k0,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_k1""]",4.332963333333333,0,0
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,single_gn_k1,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_k1""]",4.319516666666667,0,0
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_excess_gn,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_k1""]",1.749215,0,0
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_balance_k0,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_k1""]",0.660374,3,3
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,ur5e,task_balance_k1,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_k1""]",0.6994396666666667,3,3
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,single_gn_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_k1""]",3.7856166666666664,0,0
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,single_gn_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_k1""]",4.375162333333333,0,0
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_excess_gn,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_k1""]",20.172974,0,0
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_balance_k0,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_k1""]",7.470415333333333,3,0
99596b92d749cfb0d60a69c35f886435bac6c03cd106abd1b9d3ecf6ec5f9596,panda,task_balance_k1,0.0,"[""700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062""]","[""single_gn_k1""]",20.26151433333333,3,0
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,single_gn_k0,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_clip""]",3.722117,0,0
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,single_gn_k1,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_clip""]",3.9490253333333336,0,0
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_excess_gn,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_clip""]",2.192689,0,0
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_balance_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_clip""]",1.6241813333333333,3,3
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,panda,task_balance_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_clip""]",1.6858336666666667,3,3
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,single_gn_k0,1.0,"[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]","[""single_gn_clip""]",0.341691,0,0
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,single_gn_k1,1.0,"[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]","[""single_gn_clip""]",0.3355056666666667,0,0
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_excess_gn,1.0,"[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]","[""single_gn_clip""]",1.2067736666666666,0,0
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_balance_k0,1.0,"[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]","[""single_gn_clip""]",0.5856993333333333,0,0
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,task_balance_k1,1.0,"[""c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c""]","[""single_gn_clip""]",0.5680823333333334,0,0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,single_gn_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k0""]",3.7532026666666667,0,0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,single_gn_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k0""]",3.782186,0,0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_excess_gn,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k0""]",16.456104666666665,0,0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_balance_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k0""]",8.360650666666666,3,0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,task_balance_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k0""]",20.108229666666666,3,0
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,single_gn_k0,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",4.331391666666667,0,0
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,single_gn_k1,0.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",4.357566,0,0
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_excess_gn,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",1.8055653333333332,0,0
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_balance_k0,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",0.6564946666666667,3,3
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,task_balance_k1,1.0,"[""c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094""]","[""single_gn_osqp""]",0.672636,3,3
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,single_gn_k0,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k1""]",7.488566,0,0
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,single_gn_k1,0.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k1""]",7.285802,0,0
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_excess_gn,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k1""]",4.396494333333333,0,0
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_balance_k0,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k1""]",2.3912253333333333,3,3
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,task_balance_k1,1.0,"[""16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93""]","[""single_gn_k1""]",2.3819116666666664,3,3
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,single_gn_k0,1.0,"[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]","[""single_gn_clip""]",0.3446223333333333,0,0
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,single_gn_k1,1.0,"[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]","[""single_gn_clip""]",0.3031336666666667,0,0
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_excess_gn,1.0,"[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]","[""single_gn_clip""]",0.8006166666666666,0,0
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_balance_k0,1.0,"[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]","[""single_gn_clip""]",0.516827,0,0
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,task_balance_k1,1.0,"[""f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8""]","[""single_gn_clip""]",0.5227383333333333,0,0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,single_gn_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",3.8360506666666665,0,0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,single_gn_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",5.223705666666667,0,0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_excess_gn,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",16.717815666666667,0,0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_balance_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",20.22372933333333,3,0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,task_balance_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_osqp""]",18.336013,3,0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,single_gn_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_k1""]",3.7808786666666667,0,0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,single_gn_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_k1""]",5.226541666666667,0,0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_excess_gn,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_k1""]",14.956401333333334,0,0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_balance_k0,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_k1""]",20.23560733333333,3,0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,task_balance_k1,0.0,"[""d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663""]","[""single_gn_k1""]",18.279176,3,0
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,single_gn_k0,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",3.7837416666666663,0,0
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,single_gn_k1,0.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",3.8971306666666665,0,0
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_excess_gn,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",3.0211126666666663,0,0
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_balance_k0,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.7525406666666667,3,3
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,task_balance_k1,1.0,"[""617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f""]","[""single_gn_osqp""]",1.8803626666666668,3,3
