robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts,split
panda,high_utilization/alpha=0.5,trac_task_20ms,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.267281,4.8211172,8.517406709999996,1.7041794666666665,51.125384,0,0.0008752335380813215,0.0009324913795061918,0.006396218700390728,0.006517881083956585,0.8752335380813214,0.022222222222222223,0.00012476646191867855,0.0023304275596092725,0.9999999999999999,,,,,,,,,"{""native_success"":90}",{},development
panda,high_utilization/alpha=0.5,trac_task_5ms,30,30,3,"[28,29,28]","[28,29,28]",28.333333333333332,0.9444444444444444,0.9444444444444444,27,3,0.2692015,5.023932849999999,5.26339876,1.4333112333333335,42.999337000000004,0,0.0008333837247238171,0.0008752335380813215,0.006318860662922774,0.006547542555136014,0.8333837247238172,0.0,0.0001666162752761829,0.002407785597077226,0.9999999999999992,,,,,,,,,"{""native_success"":85,""native_no_solution"":5}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":5}",development
panda,high_utilization/alpha=0.5,weight_0.2,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.4167965,0.5378775499999999,0.5493418800000001,0.4215959666666667,12.647879000000001,0,0.0009571721458153734,0.0009997281892257376,0.0035193416609507915,0.0035993342152927715,0.9571721458153734,0.06666666666666667,4.2827854184626624e-05,0.005207304599049209,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.5,weight_0.35,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.43329799999999996,0.5514081,0.5811611999999999,0.42708196666666665,12.812458999999999,0,0.000956794223647359,0.0009848165583184617,0.0036027607861782913,0.004380106545541651,0.9567942236473589,0.06666666666666667,4.320577635264107e-05,0.005123885473821709,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.5,weight_0.5,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.38449849999999997,0.5431285,0.56500777,0.4128647666666667,12.385943000000003,0,0.0009654884107430003,0.0009948825479939938,0.0055973334410497335,0.005607761817181502,0.9654884107430003,0.13333333333333333,3.451158925699973e-05,0.0031293128189502665,0.9999999999990037,2.466666666666667,4.933333333333334,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.5,weight_0.65,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.42115899999999995,0.56868875,0.6060738999999999,0.4255740444444444,12.767221333333332,0,0.0009565371798566409,0.000988450262215295,0.004316211785106659,0.00738135215127702,0.9565371798566409,0.1,4.346282014335912e-05,0.004410434474893341,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.5,weight_0.8,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.441248,0.5634555,0.5752091699999999,0.4298586666666666,12.895759999999997,0,0.0009564411817755375,0.0009826443437209885,0.004716044037406638,0.00500741982255083,0.9564411817755375,0.1,4.355881822446254e-05,0.004010602222593362,0.9999999999990037,2.533333333333333,5.066666666666666,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,clarabel,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.526913,0.76315195,0.7789443199999999,0.5209312111111111,15.62793633333333,0,0.0009558921546181952,0.0009842536132480659,0.006317000122055192,0.0068457669203040705,0.9558921546181951,0.1,4.410784538180486e-05,0.002409646137944808,0.9999999999990037,1.5,3.0,0.5,0.5,0.5,0.0,0.0,2.0,"{""native_task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,gn,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.4191235,0.5252664,0.5397010499999999,0.4121747333333333,12.365242,0,0.0009558921546181952,0.0009842536132480659,0.006317269134113356,0.0068457669203040705,0.9558921546181951,0.1,4.410784538180486e-05,0.002409377125886644,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,relative,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.421662,0.54208425,0.55948832,0.41037416666666676,12.311225000000002,0,0.0009558921546181952,0.0009842536132480659,0.006317269134113356,0.0068457669203040705,0.9558921546181951,0.1,4.410784538180486e-05,0.002409377125886644,0.9999999999990037,1.5,2.5,0.5,0.5,0.0,0.5,1.0,1.5,"{""native_task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,tight,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.48418949999999994,1.54980055,2.86262938,0.6867144666666666,20.601433999999998,0,0.0009842536132480659,0.0009998526074621419,0.00658126129609318,0.0068457669203040705,0.9842536132480658,0.13333333333333333,1.5746386751934157e-05,0.00214538496390682,0.9999999999990037,1.4666666666666666,4.3,0.5,0.5,0.5,0.0,0.0,3.3,"{""native_task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,trac_task_20ms,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.2894865,5.00093355,13.563514599999998,2.1568362666666663,64.70508799999999,0,0.0009292303297682963,0.0009813226790123361,0.006960900685666488,0.007964211363286757,0.9292303297682962,0.08888888888888889,7.076967023170374e-05,0.0017657455743335115,0.9999999999999992,,,,,,,,,"{""native_success"":90}",{},development
panda,high_utilization/alpha=0.95,trac_task_5ms,30,30,3,"[26,28,27]","[26,28,27]",27.0,0.9,0.9,24,6,0.3009555,5.2380594,5.2482403799999995,1.9378064777777777,58.13419433333333,0,0.0008789140075022367,0.000931414726606431,0.006345376301848974,0.007350353067608768,0.8789140075022367,0.012345679012345678,0.00012108599249776328,0.0023812699581510256,0.9999999999999992,,,,,,,,,"{""native_success"":81,""native_no_solution"":9}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":9}",development
panda,high_utilization/alpha=0.95,weight_0.2,30,30,3,"[29,29,29]","[29,29,29]",29.0,0.9666666666666667,0.9666666666666667,29,1,0.42928049999999995,0.5693542,4.34621382,0.5504550111111111,16.513650333333334,0,0.0009420686131548939,0.0009850954211648685,0.003965623772113973,0.004236019675066788,0.9420686131548939,0.13793103448275862,5.793138684510608e-05,0.004761022487886027,0.9999999999990037,2.8666666666666667,8.333333333333334,,,,,,,"{""task_candidate"":87,""no_descent"":3}","{""position_tolerance"":3}",development
panda,high_utilization/alpha=0.95,weight_0.35,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.433825,0.5524087,0.58163899,0.43027478888888887,12.908243666666666,0,0.0009259505074236998,0.0009417477461802229,0.004647210116865015,0.005145265110243169,0.9259505074236998,0.1,7.404949257630025e-05,0.004079436143134985,0.9999999999990037,2.533333333333333,5.066666666666666,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,weight_0.5,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.4196795,0.5430646,0.57940337,0.41967138888888894,12.590141666666668,0,0.0009558921546181952,0.0009842536132480659,0.006317269134113356,0.0068457669203040705,0.9558921546181951,0.1,4.410784538180486e-05,0.002409377125886644,0.9999999999990037,2.5,5.0,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,weight_0.65,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.44689100000000004,0.5527181,0.5611929499999999,0.43318076666666666,12.995423,0,0.000945581085556528,0.0009941671678373295,0.006211224689550501,0.007917661720087989,0.945581085556528,0.13333333333333333,5.441891444347199e-05,0.0025154215704494987,0.9999999999990037,2.533333333333333,5.066666666666666,,,,,,,"{""task_candidate"":90}",{},development
panda,high_utilization/alpha=0.95,weight_0.8,30,30,3,"[29,29,29]","[29,29,29]",29.0,0.9666666666666667,0.9666666666666667,29,1,0.45969950000000004,0.57541745,4.52953034,0.5749936888888889,17.24981066666667,0,0.0009148710998765304,0.000941455022094968,0.007167439747638266,0.007275900068763548,0.9148710998765304,0.06896551724137931,8.512890012346965e-05,0.0015592065123617342,0.9999999999990037,3.0,8.566666666666666,,,,,,,"{""task_candidate"":87,""stationary"":3}","{""orientation_tolerance"":3}",development
panda,multijoint_boundary/alpha=0.0,clarabel,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.7651144999999999,0.8672358,0.89877221,0.6783050555555556,20.349151666666668,0,0.0008875424402520327,0.000979326824216946,0.004340799466714024,0.005366197001404528,0.8875424402520327,0.03333333333333333,0.00011245755974796732,0.004385846793285976,0.9999999999990037,1.7333333333333334,3.466666666666667,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.0,0.0,2.466666666666667,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,gn,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5470205,0.6527755,0.66910474,0.5234283777777778,15.702851333333335,0,0.0008875424402520327,0.000979326824216946,0.004340799466714024,0.005366197001404528,0.8875424402520327,0.03333333333333333,0.00011245755974796732,0.004385846793285976,0.9999999999990037,2.7333333333333334,5.466666666666667,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,relative,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.555715,0.65602825,0.68428921,0.5214397222222222,15.643191666666667,0,0.0008875424402520327,0.000979326824216946,0.004340799466714024,0.005366197001404528,0.8875424402520327,0.03333333333333333,0.00011245755974796732,0.004385846793285976,0.9999999999990037,1.7333333333333334,2.7333333333333334,0.26666666666666666,0.7333333333333333,0.0,0.7333333333333333,1.0,1.7333333333333334,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,tight,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,1.4013345,2.81464525,3.28515504,1.4993575333333335,44.980726000000004,0,0.0008875424402520327,0.000979326824216946,0.004340799466714024,0.005366197001404528,0.8875424402520327,0.03333333333333333,0.00011245755974796732,0.004385846793285976,0.9999999999990037,1.7,8.233333333333333,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.0,0.0,7.3,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,trac_task_20ms,30,30,3,"[29,29,30]","[29,29,30]",29.333333333333332,0.9777777777777777,0.9777777777777777,29,1,0.2969265,3.5642103499999993,20.26719017,1.188591611111111,35.65774833333333,2,0.0008002400433955149,0.0008857888779853267,0.00501126598867539,0.00514818947943478,0.8002400433955148,0.0,0.00019975995660448517,0.0037153802713246102,0.9999999999999999,,,,,,,,,"{""native_success"":88,""native_no_solution"":2}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":2}",development
panda,multijoint_boundary/alpha=0.0,trac_task_5ms,30,30,3,"[29,30,29]","[29,30,29]",29.333333333333332,0.9777777777777777,0.9777777777777777,29,1,0.3037965,3.0139648999999995,5.24331961,0.7142058666666666,21.426175999999998,0,0.0008002400433955149,0.0008857888779853267,0.00501126598867539,0.00514818947943478,0.8002400433955148,0.0,0.00019975995660448517,0.0037153802713246102,0.9999999999999999,,,,,,,,,"{""native_success"":88,""native_no_solution"":2}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":2}",development
panda,multijoint_boundary/alpha=0.0,weight_0.2,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.518579,0.6407292,0.66272432,0.4902745111111111,14.708235333333333,0,0.0009465014851776939,0.000982935747522998,0.005225617933704353,0.00556423651910394,0.9465014851776938,0.1,5.349851482230612e-05,0.0035010283262956474,0.9999999999990037,2.533333333333333,5.066666666666666,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,weight_0.35,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5305575,0.6411658,0.6520433,0.5049774333333333,15.149323,0,0.0009521914226345178,0.0009985130348311153,0.005189123250042612,0.007946042317314382,0.9521914226345177,0.13333333333333333,4.7808577365482234e-05,0.003537523009957388,0.9999999999990037,2.6,5.2,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,weight_0.5,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5486610000000001,0.65457355,0.698612,0.5266085222222222,15.798255666666668,0,0.0008875424402520327,0.000979326824216946,0.004340799466714024,0.005366197001404528,0.8875424402520327,0.03333333333333333,0.00011245755974796732,0.004385846793285976,0.9999999999990037,2.7333333333333334,5.466666666666667,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,weight_0.65,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.560093,0.6580324,0.69350893,0.5396328777777778,16.188986333333336,0,0.0008401141417341092,0.0009119043941933665,0.005130100651374332,0.008096289229199185,0.8401141417341093,0.03333333333333333,0.00015988585826589078,0.0035965456086256677,0.9999999999990037,2.7666666666666666,5.533333333333333,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.0,weight_0.8,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5597179999999999,0.68973225,0.7085121099999999,0.5480939777777778,16.442819333333333,0,0.0009487158034634693,0.0009968662380617445,0.006410480349651202,0.006883082180472319,0.9487158034634693,0.06666666666666667,5.128419653653072e-05,0.0023161659103487983,0.9999999999990037,2.8,5.6,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,clarabel,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.761538,0.84835215,0.92154709,0.656664511111111,19.699935333333332,0,0.0009333168486987251,0.0009919282916821311,0.006743543495496386,0.008094356701337362,0.9333168486987251,0.1,6.668315130127489e-05,0.0019831027645036137,0.9999999999990037,1.7,3.4,0.3,0.7,0.7,0.0,0.0,2.4,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,gn,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5124415,0.5860492,0.6182873699999999,0.4905066555555556,14.715199666666669,0,0.0009333168486987251,0.0009919282916821311,0.006743543495496386,0.008094356701337362,0.9333168486987251,0.1,6.668315130127489e-05,0.0019831027645036137,0.9999999999990037,2.7,5.4,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,relative,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5196155,0.6060965,0.64714831,0.4889030888888888,14.667092666666663,0,0.0009333168486987251,0.0009919282916821311,0.006743543495496386,0.008094356701337362,0.9333168486987251,0.1,6.668315130127489e-05,0.0019831027645036137,0.9999999999990037,1.7,2.7,0.3,0.7,0.0,0.7,1.0,1.7,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,tight,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,1.408374,2.7411986,2.87287332,1.4116034444444445,42.348103333333334,0,0.0009333168486987251,0.0009919282916821311,0.006743543495496386,0.008094356701337362,0.9333168486987251,0.1,6.668315130127489e-05,0.0019831027645036137,0.9999999999990037,1.6666666666666667,8.1,0.3,0.7,0.7,0.0,0.0,7.1,"{""native_task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,trac_task_20ms,30,30,3,"[28,29,29]","[28,29,29]",28.666666666666668,0.9555555555555556,0.9555555555555556,28,2,3.4525615,16.836207599999987,20.27873224,3.590023944444445,107.70071833333334,4,0.000803117947493483,0.000909332929372678,0.006680080180396279,0.007935740370697258,0.8275886025762458,0.03488372093023256,0.00019688205250651704,0.002046566079603721,1.0,,,,,,,,,"{""native_success"":86,""native_no_solution"":4}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":4}",development
panda,multijoint_boundary/alpha=0.5,trac_task_5ms,30,30,3,"[26,25,26]","[26,25,26]",25.666666666666668,0.8555555555555555,0.8555555555555555,25,5,3.49496,5.2565991,5.268305659999999,2.554139755555555,76.62419266666666,0,0.0008105218349327684,0.000909332929372678,0.006180076035799106,0.0069879681505981865,0.8105218349327683,0.03896103896103896,0.00018947816506723183,0.0025465702242008937,1.0,,,,,,,,,"{""native_success"":77,""native_no_solution"":13}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":13}",development
panda,multijoint_boundary/alpha=0.5,weight_0.2,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.509441,0.6155252499999999,0.6361653,0.48890284444444443,14.667085333333333,0,0.0008849154672426924,0.0009123070960839931,0.0065155741666598245,0.006751649277142693,0.8849154672426923,0.03333333333333333,0.00011508453275730767,0.0022110720933401756,0.9999999999990037,2.6,5.2,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,weight_0.35,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.52006,0.61058765,0.63199094,0.49856505555555564,14.956951666666669,0,0.0009511753594933686,0.0009804974969525944,0.006130218339728456,0.006883803824819845,0.9511753594933686,0.13333333333333333,4.8824640506631395e-05,0.002596427920271544,0.9999999999990037,2.6666666666666665,5.333333333333333,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,weight_0.5,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.5102884999999999,0.6011198999999999,0.63971331,0.49341091111111113,14.802327333333333,0,0.0009333168486987251,0.0009919282916821311,0.006743543495496386,0.008094356701337362,0.9333168486987251,0.1,6.668315130127489e-05,0.0019831027645036137,0.9999999999990037,2.7,5.4,,,,,,,"{""task_candidate"":90}",{},development
panda,multijoint_boundary/alpha=0.5,weight_0.65,30,30,3,"[30,30,30]","[30,30,30]",30.0,1.0,1.0,30,0,0.53564,0.61817195,0.62989274,0.5291206555555555,15.873619666666668,0,0.0008384225752562871,0.0008903575258579145,0.005254955114344139,0.005919219661771715,0.838422575256287,0.0,0.00016157742474371295,0.0034716911456558613,0.9999999999990037,2.8666666666666667,5.733333333333333,,,,,,,"{""task_candidate"":90}",{},development
