input_id,site_id,uid,method,repeats,accepted_count,internal_success_count,native_return_codes,position_error_m,orientation_error_rad,velocity_utilization,latency_ms,failure_reasons,known_legal_command_witness
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.998500824189986e-08, 'p50': 1.998500824189986e-08, 'p95': 1.998500824189986e-08, 'p99': 1.998500824189986e-08, 'max': 1.998500824189986e-08}","{'n': 5, 'mean': 2.5774939457676983e-08, 'p50': 2.5774939457676986e-08, 'p95': 2.5774939457676986e-08, 'p99': 2.5774939457676986e-08, 'max': 2.5774939457676986e-08}","{'n': 5, 'mean': 0.2084433228762197, 'p50': 0.2084433228762197, 'p95': 0.2084433228762197, 'p99': 0.2084433228762197, 'max': 0.2084433228762197}","{'n': 5, 'mean': 0.3244838, 'p50': 0.296691, 'p95': 0.5038273999999999, 'p99': 0.53034628, 'max': 0.536976}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0001168917411330301, 'p50': 0.0001168917411330301, 'p95': 0.0001168917411330301, 'p99': 0.0001168917411330301, 'max': 0.0001168917411330301}","{'n': 5, 'mean': 0.00019733754984616966, 'p50': 0.0001973375498461697, 'p95': 0.0001973375498461697, 'p99': 0.0001973375498461697, 'max': 0.0001973375498461697}","{'n': 5, 'mean': 0.21707947307034817, 'p50': 0.21707947307034817, 'p95': 0.21707947307034817, 'p99': 0.21707947307034817, 'max': 0.21707947307034817}","{'n': 5, 'mean': 0.27750379999999997, 'p50': 0.204816, 'p95': 0.42516659999999995, 'p99': 0.43339412, 'max': 0.435451}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.998500824189986e-08, 'p50': 1.998500824189986e-08, 'p95': 1.998500824189986e-08, 'p99': 1.998500824189986e-08, 'max': 1.998500824189986e-08}","{'n': 5, 'mean': 2.5774939457676983e-08, 'p50': 2.5774939457676986e-08, 'p95': 2.5774939457676986e-08, 'p99': 2.5774939457676986e-08, 'max': 2.5774939457676986e-08}","{'n': 5, 'mean': 0.2084433228762197, 'p50': 0.2084433228762197, 'p95': 0.2084433228762197, 'p99': 0.2084433228762197, 'max': 0.2084433228762197}","{'n': 5, 'mean': 0.36620139999999995, 'p50': 0.359807, 'p95': 0.5405802, 'p99': 0.55701044, 'max': 0.561118}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0001168917411330301, 'p50': 0.0001168917411330301, 'p95': 0.0001168917411330301, 'p99': 0.0001168917411330301, 'max': 0.0001168917411330301}","{'n': 5, 'mean': 0.00019733754984616966, 'p50': 0.0001973375498461697, 'p95': 0.0001973375498461697, 'p99': 0.0001973375498461697, 'max': 0.0001973375498461697}","{'n': 5, 'mean': 0.21707947307034817, 'p50': 0.21707947307034817, 'p95': 0.21707947307034817, 'p99': 0.21707947307034817, 'max': 0.21707947307034817}","{'n': 5, 'mean': 0.28638100000000005, 'p50': 0.192137, 'p95': 0.47209439999999997, 'p99': 0.48851648, 'max': 0.492622}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 2.0003808254002304e-08, 'p50': 2.0003808254002304e-08, 'p95': 2.0003808254002304e-08, 'p99': 2.0003808254002304e-08, 'max': 2.0003808254002304e-08}","{'n': 1, 'mean': 2.5764298150110816e-08, 'p50': 2.5764298150110816e-08, 'p95': 2.5764298150110816e-08, 'p99': 2.5764298150110816e-08, 'max': 2.5764298150110816e-08}","{'n': 1, 'mean': 0.20844332716973732, 'p50': 0.20844332716973732, 'p95': 0.20844332716973732, 'p99': 0.20844332716973732, 'max': 0.20844332716973732}","{'n': 1, 'mean': 0.96769, 'p50': 0.96769, 'p95': 0.96769, 'p99': 0.96769, 'max': 0.96769}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.00011689175084327399, 'p50': 0.00011689175084327399, 'p95': 0.00011689175084327399, 'p99': 0.00011689175084327399, 'max': 0.00011689175084327399}","{'n': 1, 'mean': 0.0001973375643987281, 'p50': 0.0001973375643987281, 'p95': 0.0001973375643987281, 'p99': 0.0001973375643987281, 'max': 0.0001973375643987281}","{'n': 1, 'mean': 0.21707947766594324, 'p50': 0.21707947766594324, 'p95': 0.21707947766594324, 'p99': 0.21707947766594324, 'max': 0.21707947766594324}","{'n': 1, 'mean': 0.599916, 'p50': 0.599916, 'p95': 0.599916, 'p99': 0.599916, 'max': 0.599916}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_04_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.9590727709444723e-08, 'p50': 1.9590727709444723e-08, 'p95': 1.9590727709444723e-08, 'p99': 1.9590727709444723e-08, 'max': 1.9590727709444723e-08}","{'n': 5, 'mean': 2.3710251852529476e-08, 'p50': 2.3710251852529476e-08, 'p95': 2.3710251852529476e-08, 'p99': 2.3710251852529476e-08, 'max': 2.3710251852529476e-08}","{'n': 5, 'mean': 0.20891633552859967, 'p50': 0.20891633552859967, 'p95': 0.20891633552859967, 'p99': 0.20891633552859967, 'max': 0.20891633552859967}","{'n': 5, 'mean': 0.26727100000000004, 'p50': 0.188258, 'p95': 0.45666039999999997, 'p99': 0.49331848, 'max': 0.502483}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0001170889617606044, 'p50': 0.00011708896176060441, 'p95': 0.00011708896176060441, 'p99': 0.00011708896176060441, 'max': 0.00011708896176060441}","{'n': 5, 'mean': 0.00019851606056439755, 'p50': 0.00019851606056439758, 'p95': 0.00019851606056439758, 'p99': 0.00019851606056439758, 'max': 0.00019851606056439758}","{'n': 5, 'mean': 0.21753481687310314, 'p50': 0.21753481687310317, 'p95': 0.21753481687310317, 'p99': 0.21753481687310317, 'max': 0.21753481687310317}","{'n': 5, 'mean': 0.3517024, 'p50': 0.442876, 'p95': 0.4804928, 'p99': 0.48757056, 'max': 0.48934}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 1.9590727709444723e-08, 'p50': 1.9590727709444723e-08, 'p95': 1.9590727709444723e-08, 'p99': 1.9590727709444723e-08, 'max': 1.9590727709444723e-08}","{'n': 5, 'mean': 2.3710251852529476e-08, 'p50': 2.3710251852529476e-08, 'p95': 2.3710251852529476e-08, 'p99': 2.3710251852529476e-08, 'max': 2.3710251852529476e-08}","{'n': 5, 'mean': 0.20891633552859967, 'p50': 0.20891633552859967, 'p95': 0.20891633552859967, 'p99': 0.20891633552859967, 'max': 0.20891633552859967}","{'n': 5, 'mean': 0.22703859999999998, 'p50': 0.207651, 'p95': 0.29579439999999996, 'p99': 0.31225648, 'max': 0.316372}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0001170889617606044, 'p50': 0.00011708896176060441, 'p95': 0.00011708896176060441, 'p99': 0.00011708896176060441, 'max': 0.00011708896176060441}","{'n': 5, 'mean': 0.00019851606056439755, 'p50': 0.00019851606056439758, 'p95': 0.00019851606056439758, 'p99': 0.00019851606056439758, 'max': 0.00019851606056439758}","{'n': 5, 'mean': 0.21753481687310314, 'p50': 0.21753481687310317, 'p95': 0.21753481687310317, 'p99': 0.21753481687310317, 'max': 0.21753481687310317}","{'n': 5, 'mean': 0.3353876, 'p50': 0.239669, 'p95': 0.5806678, 'p99': 0.60781356, 'max': 0.6146}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,dls_strict,1,1,1,[None],"{'n': 1, 'mean': 1.9609719450551546e-08, 'p50': 1.9609719450551546e-08, 'p95': 1.9609719450551546e-08, 'p99': 1.9609719450551546e-08, 'max': 1.9609719450551546e-08}","{'n': 1, 'mean': 2.3700804572960636e-08, 'p50': 2.3700804572960636e-08, 'p95': 2.3700804572960636e-08, 'p99': 2.3700804572960636e-08, 'max': 2.3700804572960636e-08}","{'n': 1, 'mean': 0.20891633976072402, 'p50': 0.20891633976072402, 'p95': 0.20891633976072402, 'p99': 0.20891633976072402, 'max': 0.20891633976072402}","{'n': 1, 'mean': 1.232607, 'p50': 1.232607, 'p95': 1.232607, 'p99': 1.232607, 'max': 1.232607}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
state_08_candidate_05,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.00011708896611685012, 'p50': 0.00011708896611685012, 'p95': 0.00011708896611685012, 'p99': 0.00011708896611685012, 'max': 0.00011708896611685012}","{'n': 1, 'mean': 0.0001985160776275317, 'p50': 0.0001985160776275317, 'p95': 0.0001985160776275317, 'p99': 0.0001985160776275317, 'max': 0.0001985160776275317}","{'n': 1, 'mean': 0.21753482076247416, 'p50': 0.21753482076247416, 'p95': 0.21753482076247416, 'p99': 0.21753482076247416, 'max': 0.21753482076247416}","{'n': 1, 'mean': 0.704566, 'p50': 0.704566, 'p95': 0.704566, 'p99': 0.704566, 'max': 0.704566}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/state_08_candidate_05_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888483269981499, 'p50': 0.006888483269981499, 'p95': 0.006888483269981499, 'p99': 0.006888483269981499, 'max': 0.006888483269981499}","{'n': 5, 'mean': 0.022351157264243617, 'p50': 0.022351157264243617, 'p95': 0.022351157264243617, 'p99': 0.022351157264243617, 'max': 0.022351157264243617}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 5.3069768, 'p50': 5.276704, 'p95': 5.3753088, 'p99': 5.38106576, 'max': 5.382505}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0005017017241182753, 'p50': 0.0005017017241182753, 'p95': 0.0005017017241182753, 'p99': 0.0005017017241182753, 'max': 0.0005017017241182753}","{'n': 5, 'mean': 0.0009290284612559917, 'p50': 0.0009290284612559917, 'p95': 0.0009290284612559917, 'p99': 0.0009290284612559917, 'max': 0.0009290284612559917}","{'n': 5, 'mean': 0.7841856496774036, 'p50': 0.7841856496774036, 'p95': 0.7841856496774036, 'p99': 0.7841856496774036, 'max': 0.7841856496774036}","{'n': 5, 'mean': 0.23474520000000001, 'p50': 0.249846, 'p95': 0.27505199999999996, 'p99': 0.28003599999999995, 'max': 0.281282}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888483269981499, 'p50': 0.006888483269981499, 'p95': 0.006888483269981499, 'p99': 0.006888483269981499, 'max': 0.006888483269981499}","{'n': 5, 'mean': 0.022351157264243617, 'p50': 0.022351157264243617, 'p95': 0.022351157264243617, 'p99': 0.022351157264243617, 'max': 0.022351157264243617}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 20.3429756, 'p50': 20.332958, 'p95': 20.3731108, 'p99': 20.37590776, 'max': 20.376607}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0005017017241182753, 'p50': 0.0005017017241182753, 'p95': 0.0005017017241182753, 'p99': 0.0005017017241182753, 'max': 0.0005017017241182753}","{'n': 5, 'mean': 0.0009290284612559917, 'p50': 0.0009290284612559917, 'p95': 0.0009290284612559917, 'p99': 0.0009290284612559917, 'max': 0.0009290284612559917}","{'n': 5, 'mean': 0.7841856496774036, 'p50': 0.7841856496774036, 'p95': 0.7841856496774036, 'p99': 0.7841856496774036, 'max': 0.7841856496774036}","{'n': 5, 'mean': 0.28415, 'p50': 0.236088, 'p95': 0.4653806, 'p99': 0.50177212, 'max': 0.51087}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.000412647087049314, 'p50': 0.000412647087049314, 'p95': 0.000412647087049314, 'p99': 0.000412647087049314, 'max': 0.000412647087049314}","{'n': 1, 'mean': 0.0002799393603211061, 'p50': 0.0002799393603211061, 'p95': 0.0002799393603211061, 'p99': 0.0002799393603211061, 'max': 0.0002799393603211061}","{'n': 1, 'mean': 0.48347788432300143, 'p50': 0.48347788432300143, 'p95': 0.48347788432300143, 'p99': 0.48347788432300143, 'max': 0.48347788432300143}","{'n': 1, 'mean': 17.646311, 'p50': 17.646311, 'p95': 17.646311, 'p99': 17.646311, 'max': 17.646311}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.000662807070939265, 'p50': 0.000662807070939265, 'p95': 0.000662807070939265, 'p99': 0.000662807070939265, 'max': 0.000662807070939265}","{'n': 1, 'mean': 0.0005519876523230807, 'p50': 0.0005519876523230807, 'p95': 0.0005519876523230807, 'p99': 0.0005519876523230807, 'max': 0.0005519876523230807}","{'n': 1, 'mean': 0.19369860290918492, 'p50': 0.19369860290918492, 'p95': 0.19369860290918492, 'p99': 0.19369860290918492, 'max': 0.19369860290918492}","{'n': 1, 'mean': 0.64035, 'p50': 0.64035, 'p95': 0.64035, 'p99': 0.64035, 'max': 0.64035}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_00_L1_dls_prediction.json
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888461052401465, 'p50': 0.0068884610524014645, 'p95': 0.0068884610524014645, 'p99': 0.0068884610524014645, 'max': 0.0068884610524014645}","{'n': 5, 'mean': 0.022351084217378442, 'p50': 0.022351084217378442, 'p95': 0.022351084217378442, 'p99': 0.022351084217378442, 'max': 0.022351084217378442}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 5.431189000000001, 'p50': 5.286171, 'p95': 5.7718968, 'p99': 5.80452656, 'max': 5.812684}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0005017006305027566, 'p50': 0.0005017006305027566, 'p95': 0.0005017006305027566, 'p99': 0.0005017006305027566, 'max': 0.0005017006305027566}","{'n': 5, 'mean': 0.000929026118081186, 'p50': 0.0009290261180811859, 'p95': 0.0009290261180811859, 'p99': 0.0009290261180811859, 'max': 0.0009290261180811859}","{'n': 5, 'mean': 0.7841846499995707, 'p50': 0.7841846499995707, 'p95': 0.7841846499995707, 'p99': 0.7841846499995707, 'max': 0.7841846499995707}","{'n': 5, 'mean': 0.296137, 'p50': 0.234967, 'p95': 0.4834342, 'p99': 0.52425084, 'max': 0.534455}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888461052401465, 'p50': 0.0068884610524014645, 'p95': 0.0068884610524014645, 'p99': 0.0068884610524014645, 'max': 0.0068884610524014645}","{'n': 5, 'mean': 0.022351084217378442, 'p50': 0.022351084217378442, 'p95': 0.022351084217378442, 'p99': 0.022351084217378442, 'max': 0.022351084217378442}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 20.3822508, 'p50': 20.378999, 'p95': 20.4140812, 'p99': 20.41450424, 'max': 20.41461}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0005017006305027566, 'p50': 0.0005017006305027566, 'p95': 0.0005017006305027566, 'p99': 0.0005017006305027566, 'max': 0.0005017006305027566}","{'n': 5, 'mean': 0.000929026118081186, 'p50': 0.0009290261180811859, 'p95': 0.0009290261180811859, 'p99': 0.0009290261180811859, 'max': 0.0009290261180811859}","{'n': 5, 'mean': 0.7841846499995707, 'p50': 0.7841846499995707, 'p95': 0.7841846499995707, 'p99': 0.7841846499995707, 'max': 0.7841846499995707}","{'n': 5, 'mean': 0.1915068, 'p50': 0.191925, 'p95': 0.20471, 'p99': 0.20623239999999998, 'max': 0.206613}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
