robot,run_id,uid,family,method,repeat,complete,complete_within_20ms,total_latency_ns,source
panda,trajectory_27_trac_strict_20ms_r2,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_strict_20ms,2,True,True,42409239,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_27_trac_strict_5ms_r0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_strict_5ms,0,True,True,30587391,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_27_trac_strict_5ms_r1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_strict_5ms,1,True,True,34996272,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_27_trac_strict_5ms_r2,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_strict_5ms,2,True,True,33884036,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_27_trac_task_20ms_r0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_20ms,0,True,True,29641470,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_20ms_r0.jsonl.gz
panda,trajectory_27_trac_task_20ms_r1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_20ms,1,True,True,40388630,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_20ms_r1.jsonl.gz
panda,trajectory_27_trac_task_20ms_r2,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_20ms,2,True,True,33084690,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_20ms_r2.jsonl.gz
panda,trajectory_27_trac_task_5ms_r0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_5ms,0,True,True,37956964,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_5ms_r0.jsonl.gz
panda,trajectory_27_trac_task_5ms_r1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_5ms,1,True,True,31587616,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_5ms_r1.jsonl.gz
panda,trajectory_27_trac_task_5ms_r2,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trac_task_5ms,2,True,True,33635787,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_27_trac_task_5ms_r2.jsonl.gz
panda,trajectory_28_dls_strict_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,dls_strict,0,True,True,585971619,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_dls_strict_r0.jsonl.gz
panda,trajectory_28_dls_task_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,dls_task,0,True,True,81386072,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_dls_task_r0.jsonl.gz
panda,trajectory_28_trac_strict_20ms_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_20ms,0,True,True,31992501,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_28_trac_strict_20ms_r1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_20ms,1,True,True,33331274,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_28_trac_strict_20ms_r2,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_20ms,2,True,True,32468417,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_28_trac_strict_5ms_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_5ms,0,True,True,37484350,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_28_trac_strict_5ms_r1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_5ms,1,True,True,31219547,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_28_trac_strict_5ms_r2,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_strict_5ms,2,True,True,31805662,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_28_trac_task_20ms_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_20ms,0,True,True,36986052,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_20ms_r0.jsonl.gz
panda,trajectory_28_trac_task_20ms_r1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_20ms,1,True,True,32765925,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_20ms_r1.jsonl.gz
panda,trajectory_28_trac_task_20ms_r2,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_20ms,2,True,True,29524259,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_20ms_r2.jsonl.gz
panda,trajectory_28_trac_task_5ms_r0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_5ms,0,True,True,32805892,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_5ms_r0.jsonl.gz
panda,trajectory_28_trac_task_5ms_r1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_5ms,1,True,True,35955991,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_5ms_r1.jsonl.gz
panda,trajectory_28_trac_task_5ms_r2,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trac_task_5ms,2,True,True,33902109,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_28_trac_task_5ms_r2.jsonl.gz
panda,trajectory_29_dls_strict_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,dls_strict,0,True,True,181692044,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_dls_strict_r0.jsonl.gz
panda,trajectory_29_dls_task_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,dls_task,0,True,True,90587882,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_dls_task_r0.jsonl.gz
panda,trajectory_29_trac_strict_20ms_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_20ms,0,True,True,34174909,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_29_trac_strict_20ms_r1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_20ms,1,True,True,28264004,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_29_trac_strict_20ms_r2,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_20ms,2,True,True,33525022,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_29_trac_strict_5ms_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_5ms,0,True,True,36006950,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_29_trac_strict_5ms_r1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_5ms,1,True,True,36877975,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_29_trac_strict_5ms_r2,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_strict_5ms,2,True,True,34973395,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_29_trac_task_20ms_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_20ms,0,True,True,29852561,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_20ms_r0.jsonl.gz
panda,trajectory_29_trac_task_20ms_r1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_20ms,1,True,True,29578006,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_20ms_r1.jsonl.gz
panda,trajectory_29_trac_task_20ms_r2,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_20ms,2,True,True,35188795,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_20ms_r2.jsonl.gz
panda,trajectory_29_trac_task_5ms_r0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_5ms,0,True,True,26478698,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_5ms_r0.jsonl.gz
panda,trajectory_29_trac_task_5ms_r1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_5ms,1,True,True,26143983,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_5ms_r1.jsonl.gz
panda,trajectory_29_trac_task_5ms_r2,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trac_task_5ms,2,True,True,30453146,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_29_trac_task_5ms_r2.jsonl.gz
panda,trajectory_30_dls_strict_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,dls_strict,0,True,True,139869108,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_dls_strict_r0.jsonl.gz
panda,trajectory_30_dls_task_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,dls_task,0,True,True,90265486,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_dls_task_r0.jsonl.gz
panda,trajectory_30_trac_strict_20ms_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_20ms,0,True,True,39907322,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_30_trac_strict_20ms_r1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_20ms,1,True,True,29000970,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_30_trac_strict_20ms_r2,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_20ms,2,True,True,34695469,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_30_trac_strict_5ms_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_5ms,0,True,True,28847522,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_30_trac_strict_5ms_r1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_5ms,1,True,True,33991936,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_30_trac_strict_5ms_r2,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_strict_5ms,2,True,True,37668597,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_30_trac_task_20ms_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_20ms,0,True,True,31402515,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_20ms_r0.jsonl.gz
panda,trajectory_30_trac_task_20ms_r1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_20ms,1,True,True,31865109,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_20ms_r1.jsonl.gz
panda,trajectory_30_trac_task_20ms_r2,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_20ms,2,True,True,32476197,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_20ms_r2.jsonl.gz
panda,trajectory_30_trac_task_5ms_r0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_5ms,0,True,True,27052880,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_5ms_r0.jsonl.gz
panda,trajectory_30_trac_task_5ms_r1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_5ms,1,True,True,27417397,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_5ms_r1.jsonl.gz
panda,trajectory_30_trac_task_5ms_r2,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trac_task_5ms,2,True,True,34314290,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_30_trac_task_5ms_r2.jsonl.gz
panda,trajectory_31_dls_strict_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,dls_strict,0,True,True,144536698,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_dls_strict_r0.jsonl.gz
panda,trajectory_31_dls_task_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,dls_task,0,True,True,98813254,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_dls_task_r0.jsonl.gz
panda,trajectory_31_trac_strict_20ms_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_20ms,0,True,True,34316085,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_20ms_r0.jsonl.gz
panda,trajectory_31_trac_strict_20ms_r1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_20ms,1,True,True,34353213,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_20ms_r1.jsonl.gz
panda,trajectory_31_trac_strict_20ms_r2,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_20ms,2,True,True,32382332,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_20ms_r2.jsonl.gz
panda,trajectory_31_trac_strict_5ms_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_5ms,0,True,True,32700586,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_5ms_r0.jsonl.gz
panda,trajectory_31_trac_strict_5ms_r1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_5ms,1,True,True,33054341,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_5ms_r1.jsonl.gz
panda,trajectory_31_trac_strict_5ms_r2,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_strict_5ms,2,True,True,34450230,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_strict_5ms_r2.jsonl.gz
panda,trajectory_31_trac_task_20ms_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_20ms,0,True,True,32196906,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_20ms_r0.jsonl.gz
panda,trajectory_31_trac_task_20ms_r1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_20ms,1,True,True,30313819,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_20ms_r1.jsonl.gz
panda,trajectory_31_trac_task_20ms_r2,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_20ms,2,True,True,37139913,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_20ms_r2.jsonl.gz
panda,trajectory_31_trac_task_5ms_r0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_5ms,0,True,True,34619540,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_5ms_r0.jsonl.gz
panda,trajectory_31_trac_task_5ms_r1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_5ms,1,True,True,29395358,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_5ms_r1.jsonl.gz
panda,trajectory_31_trac_task_5ms_r2,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trac_task_5ms,2,True,True,35755193,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_31_trac_task_5ms_r2.jsonl.gz
panda,trajectory_32_dls_strict_r0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,dls_strict,0,True,True,137930574,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_32_dls_strict_r0.jsonl.gz
panda,trajectory_32_dls_task_r0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,dls_task,0,True,True,90361739,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_32_dls_task_r0.jsonl.gz
panda,trajectory_32_trac_strict_20ms_r0,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trac_strict_20ms,0,True,True,30164178,outputs/continuation_mechanism_study/tolerance_matched_solver_comparison/online_runs/trajectory_32_trac_strict_20ms_r0.jsonl.gz
