group,method,queries,repeats,success_by_repeat,within20_by_repeat,verified_success,within20_success,mean_ms,p50_ms,p95_ms,p99_ms,total_ms_per_repeat,late_calls,witness_queries,witness_success_by_repeat,witness_confirmed_missed_uids,accepted_position_p50_p95_max_m,accepted_orientation_p50_p95_max_rad,edge_fraction,command_step_utilization_p50_p95_max,mean_local_qps,first_half_accepted_fraction,no_qp_fraction,continued_after_first_fraction,extra_weighted_qp_fraction,relative_stop_fraction,mean_iterations,failure_counts,native_status_counts,robot,condition
ordinary/regular/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2729883,0.27080150000000003,0.294768,0.29998134000000004,2.7298830000000005,0,10,"[10,10,10]",[],"[0.00015547746161960826,0.0003244513101217415,0.0003244513101217415]","[0.00019120038455339635,0.0005190805902708078,0.0005190805902708078]",0.0,"[0.32510098640717144,0.6056346670138687,0.6056346670138687]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/regular/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3022209666666666,0.29722400000000004,0.3306929,0.33555957,3.0222096666666656,0,10,"[10,10,10]",[],"[0.00015547746161960826,0.0003244513101217415,0.0003244513101217415]","[0.00019120038455339635,0.0005190805902708078,0.0005190805902708078]",0.0,"[0.32510098640717144,0.6056346670138687,0.6056346670138687]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/regular/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.8570458333333333,1.938474,2.6107278999999997,2.62598189,18.57045833333333,0,10,"[10,10,10]",[],"[0.0009999999527583645,0.0009999999623747542,0.0009999999623747542]","[0.004363322940976587,0.004363323022126081,0.004363323022126081]",1.0,"[0.20622356287733462,0.4722489121922123,0.4722489121922123]",,,,,,,13.2,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/regular/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2734299,0.2708505,0.2947708,0.29988559,2.734299,0,10,"[10,10,10]",[],"[0.00015357491732170128,0.00031533340604991765,0.00031533340604991765]","[0.00018170652404452496,0.0009109465384739606,0.0009109465384739606]",0.0,"[0.3658107617214812,0.9848289220814015,0.9848289220814015]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/regular/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3017511666666666,0.2979125,0.322261,0.32367538,3.017511666666666,0,10,"[10,10,10]",[],"[0.00015357491732170128,0.00031533340604991765,0.00031533340604991765]","[0.00018170652404452496,0.0009109465384739606,0.0009109465384739606]",0.0,"[0.3658107617214812,0.9848289220814015,0.9848289220814015]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/regular/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.944447133333333,1.917951,2.5985681,2.61700196,19.44447133333333,0,10,"[10,10,10]",[],"[0.0009999999504076654,0.0009999999708855322,0.0009999999708855322]","[0.004363322918587277,0.004363322965394392,0.004363322965394392]",1.0,"[0.2171002630136105,0.48579446979707147,0.48579446979707147]",,,,,,,14.1,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.35563533333333336,0.36825450000000004,0.451389,0.46942193,3.5563533333333335,0,10,"[10,10,10]",[],"[9.390837606226435e-05,0.0009250889991078208,0.0009250889991078208]","[0.0005514158927507232,0.0025136507305282413,0.0025136507305282413]",0.2,"[0.7604621010283417,0.9999999999989999,0.9999999999989999]",1.5,0.5,0.0,0.5,0.0,0.5,1.5,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.36081219999999997,0.369545,0.43124144999999997,0.43405223000000004,3.608122,0,10,"[10,10,10]",[],"[9.390837606226435e-05,0.0009250889991078208,0.0009250889991078208]","[0.0005514158927507232,0.0025136507305282413,0.0025136507305282413]",0.2,"[0.7604621010283417,0.9999999999989999,0.9999999999989999]",,,,,,,2.5,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.5826678000000003,2.645877,2.7622447,2.76321712,25.826678,0,10,"[10,10,10]",[],"[0.000999999953445971,0.000999999997078102,0.000999999997078102]","[0.004363322926415197,0.004363323070226823,0.004363323070226823]",1.0,"[0.7464187733637029,0.9855837486886357,0.9855837486886357]",,,,,,,19.2,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3498482333333334,0.3596685,0.44196569999999996,0.44639477,3.498482333333334,0,10,"[10,10,10]",[],"[7.193756971828028e-05,0.000985013299701023,0.000985013299701023]","[0.0005062899724735878,0.003053891149837087,0.003053891149837087]",0.1,"[0.7705814396940376,0.9999999999990026,0.9999999999990026]",1.5,0.5,0.0,0.5,0.0,0.5,1.5,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3612912000000001,0.368482,0.4271316,0.43423362000000004,3.612912000000001,0,10,"[10,10,10]",[],"[7.193756971828028e-05,0.000985013299701023,0.000985013299701023]","[0.0005062899724735878,0.003053891149837087,0.003053891149837087]",0.1,"[0.7705814396940376,0.9999999999990026,0.9999999999990026]",,,,,,,2.5,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.6079389333333336,2.6342055,3.1954465499999998,3.19993665,26.079389333333335,0,10,"[10,10,10]",[],"[0.000999999952051692,0.0009999999639729144,0.0009999999639729144]","[0.004363322921141719,0.00436332300132867,0.00436332300132867]",1.0,"[0.7507596723822527,0.9999999999990026,0.9999999999990026]",,,,,,,19.3,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3704028666666666,0.40463899999999997,0.46582425,0.48685729,3.704028666666666,0,10,"[10,10,10]",[],"[7.331927359882691e-05,0.0007411128144255626,0.0007411128144255626]","[0.0004632936208872734,0.004354892060925959,0.004354892060925959]",0.1,"[0.8052654022249224,0.9999999999990026,0.9999999999990026]",1.6,0.4,0.0,0.6,0.0,0.6,1.6,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.38031183333333324,0.396318,0.46702839999999995,0.4955036500000001,3.8031183333333325,0,10,"[10,10,10]",[],"[7.331927359882691e-05,0.0007411128144255626,0.0007411128144255626]","[0.0004632936208872734,0.004354892060925959,0.004354892060925959]",0.1,"[0.8052654022249224,0.9999999999990026,0.9999999999990026]",,,,,,,2.6,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/high_utilization/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.6106814666666667,2.6289100000000003,3.58145755,3.60350914,26.106814666666665,0,10,"[10,10,10]",[],"[0.0009999999557254646,0.0009999999742708215,0.0009999999742708215]","[0.004363322917883107,0.004363323001125822,0.004363323001125822]",1.0,"[0.7525409573670063,0.9999999999990026,0.9999999999990026]",,,,,,,19.3,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.47710793333333334,0.503919,0.5566219,0.5709144199999999,4.771079333333334,0,10,"[10,10,10]",[],"[1.054849624272789e-05,0.0009527515182790311,0.0009527515182790311]","[2.4132131378591253e-05,0.003329062153028362,0.003329062153028362]",0.1,"[0.9986638823197751,0.9999999999990026,0.9999999999990026]",1.8,0.2,0.0,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4788696,0.504785,0.5368944999999999,0.55235741,4.788696,0,10,"[10,10,10]",[],"[1.054849624272789e-05,0.0009527515182790311,0.0009527515182790311]","[2.4132131378591253e-05,0.003329062153028362,0.003329062153028362]",0.1,"[0.9986638823197751,0.9999999999990026,0.9999999999990026]",,,,,,,2.8,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.5556931666666665,2.503253,2.91159995,2.9268244,25.556931666666667,0,10,"[10,10,10]",[],"[0.0009999999515686725,0.0009999999797196085,0.0009999999797196085]","[0.004363322922407811,0.004363323056796334,0.004363323056796334]",1.0,"[0.9999999999990012,0.9999999999990026,0.9999999999990026]",,,,,,,18.9,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4838417000000001,0.4836795,0.5466014,0.7472952400000002,4.838417000000001,0,10,"[10,10,10]",[],"[0.00022497931191634967,0.0005487071106990287,0.0005487071106990287]","[0.00159409141855378,0.002508631910336375,0.002508631910336375]",0.0,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.9,0.1,0.0,0.9,0.0,0.9,1.9,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.46712956666666666,0.47535799999999995,0.51444765,0.52197466,4.6712956666666665,0,10,"[10,10,10]",[],"[0.00022497931191634967,0.0005487071106990287,0.0005487071106990287]","[0.00159409141855378,0.002508631910336375,0.002508631910336375]",0.0,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,2.9,{},"{""task_candidate"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.5389782666666663,2.499323,2.85993195,4.168906940000001,25.38978266666666,0,10,"[10,10,10]",[],"[0.00099999995122583,0.0009999999966769533,0.0009999999966769533]","[0.004363322915987275,0.004363323095326613,0.004363323095326613]",1.0,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,18.2,{},"{""task_accepted_early"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.7848306666666666,0.4998325,1.8954224,1.9288554900000001,7.848306666666666,0,10,"[10,10,10]",[],"[0.0007048884773924852,0.0009335056804221104,0.0009335056804221104]","[0.003244175161659344,0.004008596906989576,0.004008596906989576]",0.2,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",4.2,0.1,0.0,0.9,0.3,0.9,2.1,{},"{""native_task_candidate"":30}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.95,gn,10,3,"[7,7,7]","[7,7,7]",0.7,0.7,1.5557267,0.50188,4.48025695,4.51845403,15.557266999999998,0,10,"[7,7,7]","[""313eff7fa1950cd9b5bfbe599e6c82e5e5514d3b007cedaa08cf6a08467afc21"",""8a4fe1e3735fc16705acab38104ac3f51b7abaf1726cde591b4a4ba318c7961f"",""a1a676be4801300c25c0ef7ed33c41178613162d560c5a81548f284ba0f6090d""]","[0.0005044258456460988,0.0008736098209486269,0.0008736098209486269]","[0.002628990329200246,0.0038840395471990037,0.0038840395471990037]",0.0,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",,,,,,,6.4,"{""orientation_tolerance"":6,""position_tolerance"":3}","{""task_candidate"":21,""stationary"":3,""no_descent"":6}",ur5e,orientation_half
ordinary/multijoint_boundary/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.6047089666666663,2.636716,2.9581298,2.9905722,26.047089666666665,0,10,"[10,10,10]",[],"[0.0009999999538538073,0.0009999999888023541,0.0009999999888023541]","[0.004363322918575828,0.004363323037294198,0.004363323037294198]",1.0,"[0.9999999999990012,0.9999999999990026,0.9999999999990026]",,,,,,,19.1,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2763794333333333,0.272686,0.29914365,0.30233304,2.7637943333333332,0,10,"[10,10,10]",[],"[3.770917380415524e-05,0.0002983337925757495,0.0002983337925757495]","[0.0001413891643028811,0.0003065967536954698,0.0003065967536954698]",0.0,"[0.2523882068053487,0.4845867191259911,0.4845867191259911]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3022598666666666,0.29856099999999997,0.32561734999999997,0.32829034,3.0225986666666658,0,10,"[10,10,10]",[],"[3.770917380415524e-05,0.0002983337925757495,0.0002983337925757495]","[0.0001413891643028811,0.0003065967536954698,0.0003065967536954698]",0.0,"[0.2523882068053487,0.4845867191259911,0.4845867191259911]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.5612890666666666,1.557599,1.9706312,1.9851975,15.612890666666665,0,10,"[10,10,10]",[],"[0.000999999953285454,0.0009999999986559523,0.0009999999986559523]","[0.004363322928776472,0.004363323097256571,0.004363323097256571]",1.0,"[0.18440235963799717,0.33636588146390745,0.33636588146390745]",,,,,,,10.8,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.28149993333333334,0.2838285,0.3000904,0.30788705,2.814999333333333,0,10,"[10,10,10]",[],"[0.00021758177226610334,0.0005279042188788305,0.0005279042188788305]","[0.0003160795172664985,0.0015029654277031064,0.0015029654277031064]",0.0,"[0.4383918642159764,0.9999999999990026,0.9999999999990026]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.3068574666666667,0.3046485,0.32680695,0.33713721,3.0685746666666667,0,10,"[10,10,10]",[],"[0.00021758177226610334,0.0005279042188788305,0.0005279042188788305]","[0.0003160795172664985,0.0015029654277031064,0.0015029654277031064]",0.0,"[0.4383918642159764,0.9999999999990026,0.9999999999990026]",,,,,,,2.0,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.574442466666667,1.5002875,2.04296985,2.06751323,15.744424666666669,0,10,"[10,10,10]",[],"[0.0009999999515373395,0.0009999999611324758,0.0009999999611324758]","[0.00436332291631661,0.004363322965476925,0.004363322965476925]",1.0,"[0.18738626145701598,0.34972653192625786,0.34972653192625786]",,,,,,,11.1,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.2986719666666667,0.280736,0.47091344999999996,0.49362368,2.986719666666667,0,10,"[10,10,10]",[],"[0.0003747678260782799,0.0009365331810017682,0.0009365331810017682]","[0.001016340172637054,0.002654206939837824,0.002654206939837824]",0.2,"[0.8100958820336928,0.9999999999990026,0.9999999999990026]",1.1,0.9,0.0,0.1,0.0,0.1,1.1,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.324876,0.312242,0.4706380499999999,0.48705203,3.2487600000000003,0,10,"[10,10,10]",[],"[0.0003747678260782799,0.0009365331810017682,0.0009365331810017682]","[0.001016340172637054,0.002654206939837824,0.002654206939837824]",0.2,"[0.8100958820336928,0.9999999999990026,0.9999999999990026]",,,,,,,2.1,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/regular/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,1.6166797666666668,1.594569,2.1328274,2.14190874,16.166797666666668,0,10,"[10,10,10]",[],"[0.0009999999503008633,0.0009999999651812484,0.0009999999651812484]","[0.004363322913077766,0.004363322986110032,0.004363322986110032]",1.0,"[0.2085900159677096,0.36702980705586974,0.36702980705586974]",,,,,,,11.4,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.43753839999999994,0.4478845,0.5777875499999999,0.59902551,4.3753839999999995,0,10,"[10,10,10]",[],"[0.00016036091140876006,0.0008743713296702294,0.0008743713296702294]","[0.0006284519399319069,0.0029757804539573465,0.0029757804539573465]",0.0,"[0.9051345766243983,0.9999999999990026,0.9999999999990026]",1.7,0.3,0.0,0.7,0.0,0.7,1.7,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.0,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4386912333333333,0.432418,0.5793593499999998,0.59957059,4.386912333333333,0,10,"[10,10,10]",[],"[0.00016036091140876006,0.0008743713296702294,0.0008743713296702294]","[0.0006284519399319069,0.0029757804539573465,0.0029757804539573465]",0.0,"[0.9051345766243983,0.9999999999990026,0.9999999999990026]",,,,,,,2.7,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.0,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.4547202666666665,2.4062194999999997,2.9454827000000003,2.96207586,24.547202666666664,0,10,"[10,10,10]",[],"[0.0009999999503110834,0.000999999979202303,0.000999999979202303]","[0.004363322914466267,0.004363322932029733,0.004363322932029733]",1.0,"[0.8948578786569936,0.9999999999990026,0.9999999999990026]",,,,,,,18.1,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.5,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4566343666666667,0.456633,0.60048915,0.61716985,4.566343666666667,0,10,"[10,10,10]",[],"[0.00028955718447170985,0.0008739138726767283,0.0008739138726767283]","[0.0007663276934168994,0.0031426179544298653,0.0031426179544298653]",0.0,"[0.9980689234130604,0.9999999999990026,0.9999999999990026]",1.8,0.2,0.0,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.5,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4525227,0.450638,0.6022107999999999,0.6217491500000001,4.525227,0,10,"[10,10,10]",[],"[0.00028955718447170985,0.0008739138726767283,0.0008739138726767283]","[0.0007663276934168994,0.0031426179544298653,0.0031426179544298653]",0.0,"[0.9980689234130604,0.9999999999990026,0.9999999999990026]",,,,,,,2.8,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.5,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.5111711666666667,2.4700699999999998,2.94368615,3.02734577,25.111711666666668,0,10,"[10,10,10]",[],"[0.0009999999506268811,0.000999999969944556,0.000999999969944556]","[0.004363322926589719,0.004363323115510639,0.004363323115510639]",1.0,"[0.8877117930586162,0.9999999999990026,0.9999999999990026]",,,,,,,18.8,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.95,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.4510096,0.4581885,0.5603462499999999,0.5952010400000001,4.510096,0,10,"[10,10,10]",[],"[0.000428375383791372,0.0008921960073471686,0.0008921960073471686]","[0.0011002115775602533,0.0032979989378196357,0.0032979989378196357]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",1.8,0.2,0.0,0.8,0.0,0.8,1.8,{},"{""native_task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.95,gn,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44065403333333325,0.4480635,0.5510298499999999,0.57634425,4.406540333333333,0,10,"[10,10,10]",[],"[0.000428375383791372,0.0008921960073471686,0.0008921960073471686]","[0.0011002115775602533,0.0032979989378196357,0.0032979989378196357]",0.0,"[0.999999999998999,0.9999999999990026,0.9999999999990026]",,,,,,,2.8,{},"{""task_candidate"":30}",ur5e,orientation_half
near_singular/high_utilization/alpha=0.95,direct_sqp,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,2.5294326666666667,2.4759035000000003,2.9384678,2.94904492,25.294326666666667,0,10,"[10,10,10]",[],"[0.00099999995061604,0.0009999999861249442,0.0009999999861249442]","[0.004363322916832609,0.004363323072779622,0.004363323072779622]",1.0,"[0.8828135659520514,0.9999999999990026,0.9999999999990026]",,,,,,,18.7,{},"{""task_accepted_early"":30}",ur5e,orientation_half
near_singular/multijoint_boundary/alpha=0.0,relative,10,3,"[10,10,10]","[10,10,10]",1.0,1.0,0.44113643333333336,0.48658100000000004,0.5389456499999999,0.54855772,4.411364333333334,0,10,"[10,10,10]",[],"[0.00011552016299271021,0.0009410387539927315,0.0009410387539927315]","[0.0007813831606592681,0.0033059014691350203,0.0033059014691350203]",0.1,"[0.9999999999990026,0.9999999999990026,0.9999999999990026]",1.6,0.4,0.0,0.6,0.0,0.6,1.6,{},"{""native_task_candidate"":30}",ur5e,orientation_half
