robot,method,uid,family,latency,latency_samples_ns,success,fev,deadline,all_success
panda,always_hard,0b25a5ec5415c72a9d6d86f2c66c21f295bff1671a4cbc91245d7b312e5f8e00,local,1509072.6666666667,"[1575731, 1402981, 1548506]",1.0,3.0,1.0,True
panda,always_hard,0b6a66958761241dd60f04ab8c48193a479291345e4a708ba938e488763b0522,hard_feasible,1962895.0,"[1879017, 2050248, 1959420]",1.0,5.0,1.0,True
panda,always_hard,0b6dacc398e28e0d450eedc01b8592124225d8c999aec16e7fed30894064d63b,near_limit,1385355.6666666667,"[1374444, 1376394, 1405229]",1.0,3.0,1.0,True
panda,always_hard,0b7ff5ec5f77c3413e87e02698f870cc7994e32f9a9489c28debbf82bec09955,near_limit,1568020.0,"[1825276, 1427513, 1451271]",1.0,3.0,1.0,True
panda,always_hard,0b9a8831cb05f23900b8dc2f87576d6d56698ceaf0746ba2c1b808d92c8874e4,local,1406896.3333333333,"[1404048, 1416283, 1400358]",1.0,3.0,1.0,True
panda,always_hard,0bbf9b0bb4078200a8c069a7b44a66150510fb71513ed77ead8d633a642b7829,near_singular,1527053.0,"[1577266, 1533715, 1470178]",1.0,3.0,1.0,True
panda,always_hard,0bd7ecacc99196864284f32b3e4cbb5961f9e1cb028b5764891847a6341de5b3,near_singular,1547482.3333333333,"[1421375, 1658666, 1562406]",1.0,3.0,1.0,True
panda,always_hard,0bea87156d7a8a521fce296c10796dde2ffacef6b4e5d0edf950be56f8f6143d,near_limit,1567522.0,"[1913624, 1391791, 1397151]",1.0,3.0,1.0,True
panda,always_hard,0bf99059b420c7329024a7c7a8234bb1b284c94a89c16fdee45c89f08d05575d,near_limit,1392849.0,"[1375045, 1396823, 1406679]",1.0,3.0,1.0,True
panda,always_hard,0c428d9e6f5e72bc39f348a1675fd06f5a1d83f880626b5acb25d8bf92714b5d,near_singular,1096583.0,"[1050310, 1045592, 1193847]",1.0,1.0,1.0,True
panda,always_hard,0c66dd402d01086121e5dcddb3b1207f8e3003d4b66de104876a2fb0c2ccff7a,near_singular,1896706.0,"[1579728, 2651385, 1459005]",1.0,3.0,1.0,True
panda,always_hard,0c67864118459e712621bf9112dff90a85cfbc2a0455a3e4dba3a0ed0a50e0c5,local,1426878.3333333333,"[1412964, 1412630, 1455041]",1.0,3.0,1.0,True
panda,always_hard,0c7f71b7597dbf13764a2c9d81f19f14c7dad7ad306f920a275dac549e6476cb,near_limit,1410068.6666666667,"[1423156, 1417834, 1389216]",1.0,3.0,1.0,True
panda,always_hard,0c9cd62d46fedb23aa65f5df0aa341e94b1afbb851dac36070f47b6c02c844e0,constructed_inexecutable,209712896.66666666,"[210755655, 209298007, 209085028]",0.0,350.0,0.0,False
panda,always_hard,0cc19ae1ca0a781775a64b7941cca887e817db19a6ea66a261f7366a5d598c59,near_singular,1392043.0,"[1377593, 1385754, 1412782]",1.0,3.0,1.0,True
panda,always_hard,0cc7a8be56060c9d2f5e8bc070b8a4a060923ca9fbe3a8e92b0d952bb36d1b2e,hard_feasible,347631745.6666667,"[349812190, 346734173, 346348874]",0.0,410.0,0.0,False
panda,always_hard,0cf2f193f393560b547abdd92c36d6ef32056fa6c1594e1ab4b0d67a288289a0,near_singular,1525429.6666666667,"[1572085, 1436817, 1567387]",1.0,3.0,1.0,True
panda,always_hard,0cf9f6d83e01ee260e0a7bfe8220d8b0cf88ad59204a2abd933033d35428c9f7,local,1469811.3333333333,"[1543930, 1395496, 1470008]",1.0,3.0,1.0,True
panda,always_hard,0d0ad9f6394a08b2bc0668eb1ff71dc5332f09c4db67fafbe48fc07303ed9441,local,1530195.6666666667,"[1605711, 1423884, 1560992]",1.0,3.0,1.0,True
panda,always_hard,0d20d67cd08a04290e71089ddc25d7114d3a0e1f7709edc3e6673d75471c07d9,near_singular,1423123.6666666667,"[1394121, 1453270, 1421980]",1.0,3.0,1.0,True
panda,always_hard,0d215c5d4f94c0d0f7b931d949879fd68fc265739a76a0f07b6ff778c33e4abc,local,2061276.0,"[1573006, 2137192, 2473630]",1.0,3.0,1.0,True
panda,always_hard,0d2b1c0667f1e4890e8d95e55891023e80fc9bec411a853f4dad9929b7d79d5f,constructed_inexecutable,278560754.6666667,"[279776519, 279361162, 276544583]",0.0,487.0,0.0,False
panda,always_hard,0d333af6342ab25961e3700de81f7d6e0dc8ae3884c8be16de8b1f7950cb9533,local,1445486.3333333333,"[1382889, 1555696, 1397874]",1.0,3.0,1.0,True
panda,always_hard,0d4274d37293fccb78db68b0feb9652c9e99b88fdece3975b6a9be2884397927,local,1617505.0,"[1417950, 1885744, 1548821]",1.0,3.0,1.0,True
panda,always_hard,0d458c80c3f7366cb1e8964111222cef5d34bd9a363b6f9ec71f551fb3e43a88,hard_feasible,1735423.3333333333,"[1738362, 1740696, 1727212]",1.0,5.0,1.0,True
panda,always_hard,0d6ba00d205d653e74db3fc325824843ad2c11048ea9d9d2a410e4e4e3fb6fa4,local,1557978.3333333333,"[1485982, 1629976, 1557977]",1.0,3.0,1.0,True
panda,always_hard,0d7159d0d8267a09587d484e47e373cfccc709a71e8ee23708be7ea20dd877b6,hard_feasible,350163936.6666667,"[348056342, 350317655, 352117813]",0.0,406.0,0.0,False
panda,always_hard,0d79692a5c8da901f86ff98b65d0c143db0ffae226d38ebd8fe72bae264e9001,local,1432177.3333333333,"[1397711, 1399740, 1499081]",1.0,3.0,1.0,True
panda,always_hard,0d7e89869ba12701add840350143b8208ef4d1ce0f8071791b20a38f8e89a070,local,1502242.6666666667,"[1548136, 1400201, 1558391]",1.0,3.0,1.0,True
panda,always_hard,0da74d4f957b5801d33d57e8c96a3acf2131437209576a499b1c959577b5e2db,near_limit,1399636.6666666667,"[1404432, 1398267, 1396211]",1.0,3.0,1.0,True
panda,always_hard,0df1ec4f5667fb0bee042a680f2a58328ec5d383a326d48b303782f1dee3d894,local,1396350.6666666667,"[1399754, 1394982, 1394316]",1.0,3.0,1.0,True
panda,always_hard,0e0e5edd06627773aac2b18b8a6b78d47f6782d2f07dd27be2de8927d32962f3,near_singular,1730691.3333333333,"[1827260, 1947695, 1417119]",1.0,3.0,1.0,True
panda,always_hard,0e16fad2c6c7fc6cd445c59283ae4bee8cfce92a7e4133ce083ffb61a3ea501e,local,1690640.6666666667,"[1461257, 1911690, 1698975]",1.0,3.0,1.0,True
panda,always_hard,0e34bb70a23fb5b292553eb16e21b560890947a90a224b9a04630c0d384946a6,constructed_inexecutable,292302255.0,"[292595639, 291872915, 292438211]",0.0,482.0,0.0,False
panda,always_hard,0e5a1a89d44516571aaea56c328dd2ed82d694265707765d6c9f2ae6ae25b62d,near_singular,1469000.0,"[1570695, 1426962, 1409343]",1.0,3.0,1.0,True
panda,always_hard,0e64bc3197e2967b3a0bf5cdab431b2c0f92f49e4469a171cb3ee6e352d60f2a,local,1425828.6666666667,"[1442183, 1412048, 1423255]",1.0,3.0,1.0,True
panda,always_hard,0e7628310e48c6c81e9fc1c19b7ea63c1292e27415ae52d2e0122d0a7b45382f,local,1634050.3333333333,"[1916824, 1578136, 1407191]",1.0,3.0,1.0,True
panda,always_hard,0eb56b8e9ebac72303b170ea18015bfe2d3088b0e53fb5ea9ffbfe9afc9321a8,hard_feasible,1804386.0,"[1745922, 1766021, 1901215]",1.0,5.0,1.0,True
panda,always_hard,0ec4adbdda3ff13ca547b530f7b5f2a1ce23655adce6a3b90a2f84a14be9bf01,near_singular,1472291.0,"[1399354, 1433111, 1584408]",1.0,3.0,1.0,True
panda,always_hard,0ece6ab8a67d2bd1d26871c632f258112fa19d76607d5ce3075afb07eaf648c9,near_limit,1624832.3333333333,"[1402966, 1430779, 2040752]",1.0,3.0,1.0,True
panda,always_hard,0ed85c18877bc94a403f27a91d1e85b14034a1204fb6d363df9030f8eba0e5e5,near_limit,1477468.6666666667,"[1414619, 1416847, 1600940]",1.0,3.0,1.0,True
panda,always_hard,0efeb5798f2431ac587cef930b2f5b9284529ea6cbe177d33af25d9d6ef9134b,local,1452430.0,"[1540827, 1410358, 1406105]",1.0,3.0,1.0,True
panda,always_hard,0f21cbaafec7c9cac753f2c09e616d3d1a3ed53820555ab26247beea20f6a9c3,near_singular,1697413.0,"[2102042, 1414052, 1576145]",1.0,3.0,1.0,True
panda,always_hard,0f6ad8923e5d532da881113393295971f98da30a0aae792ebb982fbbef6ce8d4,local,1418971.6666666667,"[1396865, 1438573, 1421477]",1.0,3.0,1.0,True
panda,always_hard,0f7998b47309f8733cd4a99f47608bcb17be1f80beeab454729cd087ef5838e2,local,1493367.3333333333,"[1634028, 1436479, 1409595]",1.0,3.0,1.0,True
panda,always_hard,0f7d3fc3ee09dd455e8a070f317542144b69b7dbc4e0ce273ffba1c6b5bfeb07,near_limit,1522831.6666666667,"[1581190, 1554042, 1433263]",1.0,3.0,1.0,True
panda,always_hard,0f94bf2f2140dd7e1c8250b9fd484532946d5436ea2b47f12beac834557d0ba4,hard_feasible,1681424.0,"[1600159, 1556769, 1887344]",1.0,3.0,1.0,True
panda,always_hard,0f97bdaadc45d1c83cbec67fbc13f285c5d6b565463477cf4bba0dc1a2e3002b,near_limit,1670477.3333333333,"[1574836, 1411298, 2025298]",1.0,3.0,1.0,True
panda,always_hard,0fd2537c4a1a1a9776b6fefeb631ed132664bb9ba96c388c6bdf54844a36cadb,near_limit,1521527.6666666667,"[1440100, 1528538, 1595945]",1.0,3.0,1.0,True
panda,always_hard,0fe91a4363f8ca2be17091221fed0a3b7a079fa9263bdde971f823be560b6c65,hard_feasible,2251971.3333333335,"[2164010, 2654974, 1936930]",1.0,5.0,1.0,True
panda,always_hard,100c27e9fba9f88a2ee0431d11fa48d991f62f1b4093046235e646d9958d5bd4,near_limit,1879526.6666666667,"[2223546, 1424693, 1990341]",1.0,3.0,1.0,True
panda,always_hard,10160077be6c9aabe27b3fd9cfd9a55f9b4d7e2193b3884d027d06e80cc88efa,hard_feasible,1453349.0,"[1447150, 1416520, 1496377]",1.0,3.0,1.0,True
panda,always_hard,1041302eb6fad9f83e670887f391d237c6c8251f3d1c76b8bcd1e4ea74cd25b2,constructed_inexecutable,283315320.0,"[283217520, 282933946, 283794494]",0.0,492.0,0.0,False
panda,always_hard,10467473345cf5a55800d1f3d9b844e171ce2038579f8cf81358075235a97944,local,1677959.6666666667,"[2223286, 1414120, 1396473]",1.0,3.0,1.0,True
panda,always_hard,1046ddbbef82cd261daa319bd4b39546aaa041e42e3197822d5f2b326791b66c,hard_feasible,1569311.0,"[1481950, 1760492, 1465491]",1.0,3.0,1.0,True
panda,always_hard,10c466a092a412365013d9d512752633945ece5a4a04816d780b45d4c6e90519,hard_feasible,278244202.0,"[276333701, 277780997, 280617908]",0.0,362.0,0.0,False
panda,always_hard,10d5210abfa8990491ee9a2c8dd2b8470761ecf304dbaf2e568916f79174cd19,near_singular,1506473.6666666667,"[1430907, 1563760, 1524754]",1.0,3.0,1.0,True
panda,always_hard,10e6b91806f08e456c0ff8a6e902db04f1b3fe4d9a25fa15888ff189b2b1890f,near_limit,2174993.6666666665,"[2310357, 2316381, 1898243]",1.0,5.0,1.0,True
panda,always_hard,11153d877b57c911897f45782ff81e1c25b46c96abe09a6ee1ceb8c3a804fea2,near_limit,1504272.6666666667,"[1458308, 1387381, 1667129]",1.0,3.0,1.0,True
panda,always_hard,1115d614ce79aee9e9d02e8e03fc6eaf6a0a4de7c548804868e91d9a9019d66d,local,1417086.3333333333,"[1414854, 1401409, 1434996]",1.0,3.0,1.0,True
panda,always_hard,1116ffba276af7bb4f87c96f77c26e5c0da89e9ea4f92b07a66c0ebf98784f3c,near_singular,1468974.3333333333,"[1412613, 1573678, 1420632]",1.0,3.0,1.0,True
panda,always_hard,111758665f80d3dd0c1b3cc179415f90008cd5d1ff0c222bdcf1d1826dc1c024,local,1649465.3333333333,"[1964619, 1412893, 1570884]",1.0,3.0,1.0,True
panda,always_hard,111f291e484a8ea68e1f6b62c5aa9329a1619c0a1c7546ed85d81f29d52c9020,constructed_inexecutable,285701150.0,"[285485852, 286237891, 285379707]",0.0,487.0,0.0,False
panda,always_hard,112203d9dce44e9a514a3028f6208404f70b7e0e3cabcc9b9db7bb86d4bbb559,hard_feasible,1389796.0,"[1399765, 1381933, 1387690]",1.0,3.0,1.0,True
panda,always_hard,1141497ff95a011fcfd9e786409898747964fc6c0ec9773c807cdb2e38cd133f,near_singular,1687467.3333333333,"[1495227, 2027311, 1539864]",1.0,3.0,1.0,True
panda,always_hard,116599c45610580261808297d21b95fe95806d732bff2a7acc3ee6d3bcb3c716,local,1423399.6666666667,"[1406985, 1437766, 1425448]",1.0,3.0,1.0,True
panda,always_hard,117ac9476671ada305644520d9231a6ac547f247c97da361ebb3489d743c33fb,near_limit,1448384.6666666667,"[1485869, 1406159, 1453126]",1.0,3.0,1.0,True
panda,always_hard,11876c3dbd5b5b314522f5e6f61e6e6a60eecb8f3c7ce6af7fe652200813d574,local,1500657.0,"[1681679, 1401627, 1418665]",1.0,3.0,1.0,True
panda,always_hard,1189b66e9940cbee132656e33a60d73bf459fe76b41c75e98b91014b42ed04e1,local,1762157.6666666667,"[1628985, 2180108, 1477380]",1.0,3.0,1.0,True
panda,always_hard,11afd48c803fc031d013b6f247fb9fb0045a90b299213e1c651e9c1dc700728f,local,1693709.6666666667,"[1466520, 1923037, 1691572]",1.0,3.0,1.0,True
panda,always_hard,11dd138100e71581f277adad76fda3c0523e6dcd1f404526b979e333fb3cacb7,local,1494079.0,"[1521631, 1561988, 1398618]",1.0,3.0,1.0,True
panda,always_hard,11e8245d3ad69c0208c1f0c6fda0b7fee388d7013772e67c0f433decf6412589,near_limit,1404253.0,"[1412715, 1407619, 1392425]",1.0,3.0,1.0,True
panda,always_hard,11f1b38afce0cefbb19d97c59f28d7f253d308c9d0b1c364d2cb1b60bd444dca,local,1498343.6666666667,"[1409008, 1505501, 1580522]",1.0,3.0,1.0,True
panda,always_hard,11fd369c4770f6e5873c5f836bc7f3de1fed11c3745ec8b2356adb4ac54a19a0,hard_feasible,1960055.6666666667,"[1942427, 1981503, 1956237]",1.0,5.0,1.0,True
panda,always_hard,122b9c877db81225ff74036b5fa6ce35e0cc6361028d8ff6b1b06d2e920e48e0,local,1585623.3333333333,"[1398621, 1661941, 1696308]",1.0,3.0,1.0,True
panda,always_hard,124fca7da046bfc3e3cf2eb1245cc6037e5e4dfbe431352eb44ae08935c0ac99,local,1415163.0,"[1412582, 1417331, 1415576]",1.0,3.0,1.0,True
panda,always_hard,125ee7d2c9274551e0ddca3ccac18b3e096515eb4944646720abb068737de27a,constructed_inexecutable,293690566.3333333,"[295892978, 292810995, 292367726]",0.0,489.0,0.0,False
panda,always_hard,1260ad3cd9e52c09a13035168388a79ca42b4cfb9353196c1e34e80d3c10d9fa,constructed_inexecutable,278247096.3333333,"[276643157, 279939618, 278158514]",0.0,435.0,0.0,False
panda,always_hard,1275683e7c0b3268c31475181d0389118b58d7ecb8a0a9a8d1a8417ed3605691,near_limit,1604133.6666666667,"[1410458, 1513355, 1888588]",1.0,3.0,1.0,True
panda,always_hard,128e5c68b764f47b91c4bec49eeda5c5e5f05a8ae6bebed1aad3b50ed975059a,hard_feasible,2328732.0,"[2524678, 1888691, 2572827]",1.0,5.0,1.0,True
panda,always_hard,12905d0bf85d67a0ae4d94316dab6f5763e40deb15e805fbd154287c5bdd08ea,constructed_inexecutable,290968714.6666667,"[289161564, 292266916, 291477664]",0.0,482.0,0.0,False
panda,always_hard,1293fe153846661da65e12440cbed3ef1fb4bbf841e0ea0c0ea7e49ee111c46d,hard_feasible,1855531.3333333333,"[1748411, 1727765, 2090418]",1.0,5.0,1.0,True
panda,always_hard,129eb88e5757451a9605950992a401a9cdf2b557e7cff73148309aaf6fd4d5e5,hard_feasible,1776628.3333333333,"[1713503, 1740849, 1875533]",1.0,5.0,1.0,True
panda,always_hard,12a59245a695dda8f8239f0e06fe82ba72db845eb74fcdf28bdde9df300e294c,near_limit,1465544.0,"[1410673, 1579852, 1406107]",1.0,3.0,1.0,True
panda,always_hard,12a8c42e67e8ba9fd7ab16cb94ca58d6a2c57d82b10ba0c8168231b467fae1a1,local,1553526.0,"[1549971, 1708938, 1401669]",1.0,3.0,1.0,True
panda,always_hard,12b2af1934002a2f58fc38c709b526ea3d4e973615c287064826a40ce7c23787,constructed_inexecutable,308871881.6666667,"[308955453, 310978161, 306682031]",0.0,498.0,0.0,False
panda,always_hard,12c6e507bcfa2fef347635ffd86cc4664e458cfb8a890562d0c0dc380cdacc90,near_singular,1533594.0,"[1651552, 1420212, 1529018]",1.0,3.0,1.0,True
panda,always_hard,12cf595385f261c95b4972d2db6dccdcff21504d3f5d17bbc380d8807d8366fa,local,1530399.3333333333,"[1731410, 1463209, 1396579]",1.0,3.0,1.0,True
panda,always_hard,12eaa5f5e778aee55e6581dcc461191a1d65fa30fbf0a9df485a8c8b6ebc5714,local,1071382.6666666667,"[1039823, 1112199, 1062126]",1.0,1.0,1.0,True
panda,always_hard,12ed3f890aec2a106db52318ab312b02a379074db0f304757b14ee984d3881d4,constructed_inexecutable,306425300.6666667,"[311761891, 302539317, 304974694]",0.0,481.0,0.0,False
panda,always_hard,12f33c02b66cd4eeab54c64eac7aea1fc672fe4254399698e210e04b587bb206,near_singular,1388327.3333333333,"[1382706, 1389032, 1393244]",1.0,3.0,1.0,True
panda,always_hard,12fd66dcfc4326887b0c1823d3a0456e49685e09aa15738fce3df75de4a17fb6,constructed_inexecutable,299270060.6666667,"[297839220, 302742780, 297228182]",0.0,506.0,0.0,False
panda,always_hard,132de0ff92f8a38cc8d37499271be2a12c31205cae347be1c5bfdb11595dcb86,constructed_inexecutable,300596136.0,"[300844184, 299909288, 301034936]",0.0,518.0,0.0,False
panda,always_hard,132fcd7546682ec6153856102b9c2104f10cbe9e5906d36dcf5016ca8893f1ee,constructed_inexecutable,275660448.3333333,"[275808940, 274564486, 276607919]",0.0,482.0,0.0,False
panda,always_hard,134d0b6d53376ff50a04122b5ecfa0b62837e155c4910156ee9c0fe0ef039a33,hard_feasible,1510468.0,"[1671477, 1411605, 1448322]",1.0,3.0,1.0,True
panda,always_hard,1352b7e3c0860d33c7fa5a3196df4c4968c8d2abbb0095843cbd27a7c63cef5a,near_limit,1664403.0,"[1387940, 1519771, 2085498]",1.0,3.0,1.0,True
panda,always_hard,1353dfa7b6c732a2f3391d420a5e7cedbe76e38c96986f7e28f173d7452f21fe,hard_feasible,1528421.3333333333,"[1598257, 1559507, 1427500]",1.0,3.0,1.0,True
panda,always_hard,13599bceed460f76d279ca17e2054c002d3f5f10a44476862e53ae4519068f27,local,1589188.3333333333,"[1784527, 1414312, 1568726]",1.0,3.0,1.0,True
panda,always_hard,13666ef94e04e480e27e1f355ded8b4195713c5f5366fcdfb475882538a8b216,hard_feasible,348335413.6666667,"[347792811, 348885158, 348328272]",0.0,410.0,0.0,False
panda,always_hard,1378b81d1ef7acbcc5ce1bccb6aaa2408ddd909a4df629b7a8b104f92a6f5886,near_limit,1466308.6666666667,"[1423133, 1409356, 1566437]",1.0,3.0,1.0,True
panda,always_hard,139eaa4deea55600cfc50e608a64fb1c7c1fea91476d39eda44fbb25d1422f64,near_limit,1468167.6666666667,"[1425629, 1409720, 1569154]",1.0,3.0,1.0,True
panda,always_hard,13b6e946845614b12d66cfbc1cd51c48260d4e5d35c49cf3fe4ddaff73c85935,near_limit,1762769.6666666667,"[1440180, 1628032, 2220097]",1.0,3.0,1.0,True
panda,always_hard,13ba20552818a924e90e3de220cf8e211bb91677de23fb6a380c91de7aaa3ba1,hard_feasible,171034533.0,"[170952405, 171864422, 170286772]",0.0,245.0,0.0,False
panda,always_hard,13c8a52e7c8f9fb3755096056839b009e0a8cbd445a285823f27d36b25b4178d,local,1473735.3333333333,"[1407385, 1418178, 1595643]",1.0,3.0,1.0,True
panda,always_hard,13d7fb02f9d59ef5663a57c9c84e436c2d46df0c56c6b319caf74ca78d7efe28,local,1396870.6666666667,"[1385461, 1392895, 1412256]",1.0,3.0,1.0,True
panda,always_hard,13e2dc63c7ed8060290505a153c0cca92c737109c3646d30d989f1cbca9479dc,hard_feasible,346996884.3333333,"[348147783, 347858433, 344984437]",0.0,406.0,0.0,False
panda,always_hard,13e3ebe92befb9df6e1fb68077970c1b7597e9bb55b1eb2132307129563a01ec,local,1797794.0,"[2272908, 1575355, 1545119]",1.0,3.0,1.0,True
panda,always_hard,13f760fabba0d6c240e220bf13766ee6648f1b4aaa3bbd8fd06aece964100a30,local,1462605.6666666667,"[1411629, 1395183, 1581005]",1.0,3.0,1.0,True
panda,always_hard,1403fad3697f4eb99a5ba3049c6e8195125e84c3ac148282f392fe1e0a292be4,local,1455410.3333333333,"[1454130, 1402785, 1509316]",1.0,3.0,1.0,True
panda,always_hard,1406d000b289ce65d430db4aafff2ad0a1e412bb298833cfbe6ba722ce68d37c,near_limit,1601853.6666666667,"[1549339, 1868092, 1388130]",1.0,3.0,1.0,True
panda,always_hard,141753dbf55a12b254b7b2d40eb019cd25d8c26b01b3473574a1760c48462709,near_limit,1467787.3333333333,"[1579695, 1422238, 1401429]",1.0,3.0,1.0,True
panda,always_hard,142b323c51f387e8e26bcf833dc66d95bf53db9f8f9c9b4b7277933b34422d8a,constructed_inexecutable,297439076.3333333,"[298680656, 298545354, 295091219]",0.0,490.0,0.0,False
panda,always_hard,14389443ae5184bc154495cba50eb48296cf5ef5994345645621058d316ecbf4,near_singular,1042135.0,"[1047347, 1030838, 1048220]",1.0,1.0,1.0,True
panda,always_hard,144595985bc7e5647dace456fb4f410305cf8aa45b31d387a7e8166d880a8ddd,near_limit,1658012.0,"[1419018, 2160262, 1394756]",1.0,3.0,1.0,True
panda,always_hard,14505c27b16cc2fa539180710c537674b5c6d827f4257a07eed993bff690b66a,near_limit,1413133.6666666667,"[1381214, 1444987, 1413200]",1.0,3.0,1.0,True
panda,always_hard,14831e8d7e3f6bb10ae589f398984ebca8534aa868c159a2d7ae317ea5479554,local,1451053.0,"[1546547, 1412946, 1393666]",1.0,3.0,1.0,True
panda,always_hard,1486e4aa80aa6d58c5af1866bdbc0a1c4fdcd66d1cb62722678e2de0d66f49fd,constructed_inexecutable,295795594.6666667,"[297513992, 293075697, 296797095]",0.0,488.0,0.0,False
panda,always_hard,1497626ec6d883255313a10fc1ef68021342743bbc4ab98b9d44897d092bc38e,near_limit,1749643.6666666667,"[1559147, 1422319, 2267465]",1.0,3.0,1.0,True
panda,always_hard,14c2c404ea3d58b323398512808d1a2d9e67bc39b877d706353ba76d6ce68bc5,near_limit,1571132.0,"[1417225, 1877200, 1418971]",1.0,3.0,1.0,True
panda,always_hard,14db33e6183fbd1d6ea035e879c73c42b7c87e52ca1d83cfe74f11b32b658871,near_limit,1648346.3333333333,"[1404577, 1568558, 1971904]",1.0,3.0,1.0,True
panda,always_hard,14ddabd08765fdd3cafacdc5bb1358c314545534d504468710fdc4c4eb9fe70b,near_limit,1450622.3333333333,"[1564148, 1397190, 1390529]",1.0,3.0,1.0,True
panda,always_hard,14e56528f80f29a5b37dd4c079569640d2044d974de09ccd0a9664cfa2b1b19c,local,1637732.3333333333,"[1550958, 1828054, 1534185]",1.0,3.0,1.0,True
panda,always_hard,14eb78865eee092508de1068273a36d58bbb3807e35f1470ba3f40ab94aeb319,local,1403283.0,"[1415586, 1397675, 1396588]",1.0,3.0,1.0,True
panda,always_hard,14eba517e2ea835d8d4f7ed32ebd8d9e38f75ac475e1ad4cf571fa7c6a552258,near_singular,1548465.0,"[1574761, 1412811, 1657823]",1.0,3.0,1.0,True
panda,always_hard,14fc87e5120e031681beb2e1524bf7bdfede3e241c04e91f2988f5805335bfdc,local,1585580.3333333333,"[1456329, 1547765, 1752647]",1.0,3.0,1.0,True
panda,always_hard,1508650de05e2fda5c8bf46fad3a35a0f6be2f7bd9098a2a6625a9dd719778b7,hard_feasible,1739034.0,"[1721269, 1739319, 1756514]",1.0,5.0,1.0,True
panda,always_hard,155a868e95c9a198e83e4eeac3e554d706fb25115c9432802e3ec3421a7ee70e,near_singular,1558758.3333333333,"[1418962, 1862467, 1394846]",1.0,3.0,1.0,True
panda,always_hard,15651bfde86bdd9b2f1dba4e0595283c5de52da949b7f1b46bb6ad707e87b852,hard_feasible,102294785.33333333,"[102762468, 101854689, 102267199]",1.0,140.0,0.0,True
panda,always_hard,15be0b408270d4e4a7a2e859599308d62f0d0cfef4c4bf7646e2606f7195d5cc,hard_feasible,1522851.6666666667,"[1795810, 1383310, 1389435]",1.0,3.0,1.0,True
panda,always_hard,15c422087f8bed92859b5f6aa4a1ae49b55dfd4ee13140aec53e5198178e9a7b,near_singular,1450402.6666666667,"[1497050, 1419854, 1434304]",1.0,3.0,1.0,True
panda,always_hard,15d925a0d4c3b46050add1b45e919e124e1213fa0a8a16935a6f47a3b5653586,hard_feasible,66229506.333333336,"[66300569, 67111849, 65276101]",0.0,138.0,0.0,False
panda,always_hard,15ed1e497153be46093f3ecde4d719a47fc01417d8b3d2f90b994f830ccd27e3,constructed_inexecutable,293406143.0,"[292994256, 293596119, 293628054]",0.0,494.0,0.0,False
