robot,uid,method,family,group,correction_success,current_accepted,calls,total_reference_ns
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trac_task_20ms,smooth,nominal,1.0,True,3,604127
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,trac_task_20ms,smooth,optimized_axis,1.0,True,36,7526290
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,pink_qp,smooth,actual_next,1.0,True,3,507432
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,pink_qp,smooth,mixed_inside,1.0,True,18,3132739
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,pink_qp,smooth,mixed_outside,1.0,True,18,3231450
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,pink_qp,smooth,nominal,1.0,True,3,847184
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,pink_qp,smooth,optimized_axis,1.0,True,36,10094227
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_nominal,smooth,actual_next,1.0,True,3,517779
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_nominal,smooth,mixed_inside,1.0,True,18,5433007
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_nominal,smooth,mixed_outside,1.0,True,18,3397900
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_nominal,smooth,nominal,1.0,True,3,709324
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_nominal,smooth,optimized_axis,1.0,True,36,11414165
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_fixed,smooth,actual_next,1.0,True,3,649787
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_fixed,smooth,mixed_inside,1.0,True,18,4314543
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_fixed,smooth,mixed_outside,1.0,True,18,3523719
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_fixed,smooth,nominal,1.0,True,3,685434
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_fixed,smooth,optimized_axis,1.0,True,36,9301968
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_free,smooth,actual_next,1.0,True,3,551388
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_free,smooth,mixed_inside,1.0,True,18,12384968
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_free,smooth,mixed_outside,1.0,True,18,5039471
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_free,smooth,nominal,1.0,True,3,814283
panda,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,tar_free,smooth,optimized_axis,1.0,True,36,9833655
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_5ms,smooth,actual_next,1.0,True,3,868146
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_5ms,smooth,mixed_inside,1.0,True,18,5123120
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_5ms,smooth,mixed_outside,1.0,True,18,6951871
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_5ms,smooth,nominal,1.0,True,3,1030017
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_5ms,smooth,optimized_axis,1.0,True,36,9727104
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_20ms,smooth,actual_next,1.0,True,3,556427
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3831289
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_20ms,smooth,mixed_outside,1.0,True,18,3503436
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_20ms,smooth,nominal,1.0,True,3,836988
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trac_task_20ms,smooth,optimized_axis,1.0,True,36,11435780
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,pink_qp,smooth,actual_next,1.0,True,3,530278
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,pink_qp,smooth,mixed_inside,1.0,True,18,3281770
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,pink_qp,smooth,mixed_outside,1.0,True,18,3557069
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,pink_qp,smooth,nominal,1.0,True,3,647960
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,pink_qp,smooth,optimized_axis,1.0,True,36,6732342
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_nominal,smooth,actual_next,1.0,True,3,550235
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_nominal,smooth,mixed_inside,1.0,True,18,3325256
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_nominal,smooth,mixed_outside,1.0,True,18,3330189
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_nominal,smooth,nominal,1.0,True,3,622149
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_nominal,smooth,optimized_axis,1.0,True,36,6779276
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_fixed,smooth,actual_next,1.0,True,3,786803
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_fixed,smooth,mixed_inside,1.0,True,18,3155924
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_fixed,smooth,mixed_outside,1.0,True,18,6063544
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_fixed,smooth,nominal,1.0,True,3,656483
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_fixed,smooth,optimized_axis,1.0,True,36,6769212
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_free,smooth,actual_next,1.0,True,3,528300
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_free,smooth,mixed_inside,1.0,True,18,4705636
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_free,smooth,mixed_outside,1.0,True,18,3147533
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_free,smooth,nominal,1.0,True,3,1324460
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,tar_free,smooth,optimized_axis,1.0,True,36,7128856
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_5ms,smooth,actual_next,1.0,True,3,529068
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_5ms,smooth,mixed_inside,1.0,True,18,3142287
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_5ms,smooth,mixed_outside,1.0,True,18,3357904
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_5ms,smooth,nominal,1.0,True,3,590085
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_5ms,smooth,optimized_axis,1.0,True,36,6513242
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_20ms,smooth,actual_next,1.0,True,3,523176
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_20ms,smooth,mixed_inside,1.0,True,18,3380953
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_20ms,smooth,mixed_outside,1.0,True,18,4069345
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_20ms,smooth,nominal,1.0,True,3,552707
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trac_task_20ms,smooth,optimized_axis,1.0,True,36,6451342
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,pink_qp,smooth,actual_next,1.0,True,3,526165
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,pink_qp,smooth,mixed_inside,1.0,True,18,3846850
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,pink_qp,smooth,mixed_outside,1.0,True,18,3495774
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,pink_qp,smooth,nominal,1.0,True,3,613648
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,pink_qp,smooth,optimized_axis,1.0,True,36,6776958
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_nominal,smooth,actual_next,1.0,True,3,782726
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_nominal,smooth,mixed_inside,1.0,True,18,4709946
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_nominal,smooth,mixed_outside,1.0,True,18,4884836
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_nominal,smooth,nominal,1.0,True,3,1087853
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_nominal,smooth,optimized_axis,1.0,True,36,9860917
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_fixed,smooth,actual_next,1.0,True,3,1831513
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_fixed,smooth,mixed_inside,1.0,True,18,5723078
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_fixed,smooth,mixed_outside,1.0,True,18,3553234
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_fixed,smooth,nominal,1.0,True,3,1019599
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_fixed,smooth,optimized_axis,1.0,True,36,10396389
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_free,smooth,actual_next,1.0,True,3,494675
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_free,smooth,mixed_inside,1.0,True,18,3148214
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_free,smooth,mixed_outside,1.0,True,18,3262070
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_free,smooth,nominal,1.0,True,3,742253
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,tar_free,smooth,optimized_axis,1.0,True,36,6979374
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_5ms,smooth,actual_next,1.0,True,3,545326
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_5ms,smooth,mixed_inside,1.0,True,18,3122877
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_5ms,smooth,mixed_outside,1.0,True,18,3233755
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_5ms,smooth,nominal,1.0,True,3,600312
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_5ms,smooth,optimized_axis,1.0,True,36,6497622
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_20ms,smooth,actual_next,1.0,True,3,808671
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_20ms,smooth,mixed_inside,1.0,True,18,4444304
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_20ms,smooth,mixed_outside,1.0,True,18,4865916
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_20ms,smooth,nominal,1.0,True,3,539342
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,trac_task_20ms,smooth,optimized_axis,1.0,True,36,6522862
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,pink_qp,smooth,actual_next,1.0,True,3,789095
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,pink_qp,smooth,mixed_inside,1.0,True,18,4937686
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,pink_qp,smooth,mixed_outside,1.0,True,18,4964063
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,pink_qp,smooth,nominal,1.0,True,3,922240
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,pink_qp,smooth,optimized_axis,1.0,True,36,13313112
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_nominal,smooth,actual_next,1.0,True,3,796563
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_nominal,smooth,mixed_inside,1.0,True,18,4982079
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_nominal,smooth,mixed_outside,1.0,True,18,5033843
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_nominal,smooth,nominal,1.0,True,3,896131
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_nominal,smooth,optimized_axis,1.0,True,36,9873775
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_fixed,smooth,actual_next,1.0,True,3,554723
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_fixed,smooth,mixed_inside,1.0,True,18,5164865
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_fixed,smooth,mixed_outside,1.0,True,18,5420638
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_fixed,smooth,nominal,1.0,True,3,968334
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_fixed,smooth,optimized_axis,1.0,True,36,12566310
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_free,smooth,actual_next,1.0,True,3,967086
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_free,smooth,mixed_inside,1.0,True,18,5768413
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_free,smooth,mixed_outside,1.0,True,18,6348345
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_free,smooth,nominal,1.0,True,3,690080
panda,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,tar_free,smooth,optimized_axis,1.0,True,36,8255815
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_5ms,near_singular,actual_next,1.0,True,3,799701
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_5ms,near_singular,mixed_inside,1.0,True,18,11218689
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_5ms,near_singular,mixed_outside,1.0,True,18,5647849
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_5ms,near_singular,nominal,1.0,True,3,931033
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_5ms,near_singular,optimized_axis,1.0,True,36,33952275
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_20ms,near_singular,actual_next,1.0,True,3,628600
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_20ms,near_singular,mixed_inside,1.0,True,18,12646315
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_20ms,near_singular,mixed_outside,1.0,True,18,14016436
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_20ms,near_singular,nominal,1.0,True,3,832621
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trac_task_20ms,near_singular,optimized_axis,1.0,True,36,47287141
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,pink_qp,near_singular,actual_next,1.0,True,3,508674
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,pink_qp,near_singular,mixed_inside,1.0,True,18,3340279
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,pink_qp,near_singular,mixed_outside,1.0,True,18,3388851
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,pink_qp,near_singular,nominal,1.0,True,3,612315
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,pink_qp,near_singular,optimized_axis,1.0,True,36,18463476
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_nominal,near_singular,actual_next,1.0,True,3,515259
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_nominal,near_singular,mixed_inside,1.0,True,18,3416270
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_nominal,near_singular,mixed_outside,1.0,True,18,3309716
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_nominal,near_singular,nominal,1.0,True,3,851146
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_nominal,near_singular,optimized_axis,1.0,True,36,36247871
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_fixed,near_singular,actual_next,1.0,True,3,1647324
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_fixed,near_singular,mixed_inside,1.0,True,18,13508838
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_fixed,near_singular,mixed_outside,1.0,True,18,10788722
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_fixed,near_singular,nominal,1.0,True,3,594235
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_fixed,near_singular,optimized_axis,1.0,True,36,48478571
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_free,near_singular,actual_next,1.0,True,3,545348
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_free,near_singular,mixed_inside,1.0,True,18,7104614
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_free,near_singular,mixed_outside,1.0,True,18,3675371
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_free,near_singular,nominal,1.0,True,3,613764
panda,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,tar_free,near_singular,optimized_axis,1.0,True,36,49457785
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_5ms,near_singular,actual_next,1.0,True,3,559314
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_5ms,near_singular,mixed_inside,1.0,True,18,4098424
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_5ms,near_singular,mixed_outside,1.0,True,18,11954338
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_5ms,near_singular,nominal,1.0,True,3,719210
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_5ms,near_singular,optimized_axis,1.0,True,36,7995504
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_20ms,near_singular,actual_next,1.0,True,3,504115
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_20ms,near_singular,mixed_inside,1.0,True,18,3048925
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_20ms,near_singular,mixed_outside,1.0,True,18,13661585
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_20ms,near_singular,nominal,1.0,True,3,534546
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trac_task_20ms,near_singular,optimized_axis,1.0,True,36,9166969
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,pink_qp,near_singular,actual_next,1.0,True,3,539510
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,pink_qp,near_singular,mixed_inside,1.0,True,18,3251697
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,pink_qp,near_singular,mixed_outside,1.0,True,18,12151586
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,pink_qp,near_singular,nominal,1.0,True,3,589289
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,pink_qp,near_singular,optimized_axis,1.0,True,36,8455256
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_nominal,near_singular,actual_next,1.0,True,3,774226
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_nominal,near_singular,mixed_inside,1.0,True,18,3462607
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_nominal,near_singular,mixed_outside,1.0,True,18,5339802
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_nominal,near_singular,nominal,1.0,True,3,563820
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_nominal,near_singular,optimized_axis,1.0,True,36,9196578
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_fixed,near_singular,actual_next,1.0,True,3,1073070
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_fixed,near_singular,mixed_inside,1.0,True,18,4344466
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_fixed,near_singular,mixed_outside,1.0,True,18,9377305
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_fixed,near_singular,nominal,1.0,True,3,1514442
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_fixed,near_singular,optimized_axis,1.0,True,36,16390891
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_free,near_singular,actual_next,1.0,True,3,527583
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_free,near_singular,mixed_inside,1.0,True,18,4437818
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_free,near_singular,mixed_outside,1.0,True,18,24270619
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_free,near_singular,nominal,1.0,True,3,577828
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,tar_free,near_singular,optimized_axis,1.0,True,36,11672279
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trac_task_5ms,near_singular,actual_next,1.0,True,3,625252
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trac_task_5ms,near_singular,mixed_inside,1.0,True,18,3657221
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trac_task_5ms,near_singular,mixed_outside,1.0,True,18,5665288
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trac_task_5ms,near_singular,nominal,1.0,True,3,4788299
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trac_task_5ms,near_singular,optimized_axis,0.9166666666666666,True,36,91790106
