robot,uid,method,anchor_uid,displacement,alpha,accepted,mean_ms,mean_total_local_qp_calls,max_qps_one_local_model,exit_reasons
ur5e,80f6bde35b4fd50a07c2dcadc76206d100b21099a04813088e3540ece35dc6f1,fixed_qp2,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.5,1.0,0.5733686666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,80f6bde35b4fd50a07c2dcadc76206d100b21099a04813088e3540ece35dc6f1,tight,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.5,1.0,0.892133,5.0,4,"{""tight_gap"":3}"
ur5e,80f6bde35b4fd50a07c2dcadc76206d100b21099a04813088e3540ece35dc6f1,clarabel,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.5,1.0,0.7116803333333334,3.0,2,"{""conic_solved"":3}"
ur5e,24f4236dbd1e66cbfce1d0b50f459b042e3f7a07492936b57367530b8db78fe5,relative,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.95,1.0,0.583334,2.0,1,"{""relative_progress"":3}"
ur5e,24f4236dbd1e66cbfce1d0b50f459b042e3f7a07492936b57367530b8db78fe5,fixed_qp1,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.95,1.0,0.444869,2.0,1,"{""fixed_budget"":3}"
ur5e,24f4236dbd1e66cbfce1d0b50f459b042e3f7a07492936b57367530b8db78fe5,fixed_qp2,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.95,1.0,0.5593476666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,24f4236dbd1e66cbfce1d0b50f459b042e3f7a07492936b57367530b8db78fe5,tight,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.95,1.0,0.6168263333333334,3.0,2,"{""tight_gap"":3}"
ur5e,24f4236dbd1e66cbfce1d0b50f459b042e3f7a07492936b57367530b8db78fe5,clarabel,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,high_utilization,0.95,1.0,0.7060473333333334,3.0,2,"{""conic_solved"":3}"
ur5e,ac9b87cbc2cfac6de95d8e1cc615d1bfe4a480934a3298f9d9827481babab56c,relative,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.0,1.0,0.5152226666666667,2.0,1,"{""relative_progress"":3}"
ur5e,ac9b87cbc2cfac6de95d8e1cc615d1bfe4a480934a3298f9d9827481babab56c,fixed_qp1,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.0,1.0,0.502208,2.0,1,"{""fixed_budget"":3}"
ur5e,ac9b87cbc2cfac6de95d8e1cc615d1bfe4a480934a3298f9d9827481babab56c,fixed_qp2,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.0,1.0,0.6572343333333334,3.0,2,"{""fixed_budget"":3}"
ur5e,ac9b87cbc2cfac6de95d8e1cc615d1bfe4a480934a3298f9d9827481babab56c,tight,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.0,1.0,1.8626443333333333,11.0,10,"{""tight_gap"":3}"
ur5e,ac9b87cbc2cfac6de95d8e1cc615d1bfe4a480934a3298f9d9827481babab56c,clarabel,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.0,1.0,0.6927923333333333,3.0,2,"{""conic_solved"":3}"
ur5e,2cf41ba6a6dda0988e1b3a6e6b07a223014c0691fbe1da7e132a9dab85846829,relative,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.5,1.0,0.4616996666666667,2.0,1,"{""relative_progress"":3}"
ur5e,2cf41ba6a6dda0988e1b3a6e6b07a223014c0691fbe1da7e132a9dab85846829,fixed_qp1,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.5,1.0,0.45075766666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,2cf41ba6a6dda0988e1b3a6e6b07a223014c0691fbe1da7e132a9dab85846829,fixed_qp2,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.5,1.0,0.619424,3.0,2,"{""fixed_budget"":3}"
ur5e,2cf41ba6a6dda0988e1b3a6e6b07a223014c0691fbe1da7e132a9dab85846829,tight,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.5,1.0,1.966485,12.0,11,"{""tight_gap"":3}"
ur5e,2cf41ba6a6dda0988e1b3a6e6b07a223014c0691fbe1da7e132a9dab85846829,clarabel,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.5,1.0,0.7253453333333334,3.0,2,"{""conic_solved"":3}"
ur5e,9715e273ee93164eb197dda7e60a98227719a305241daeb99481f4b3696ed68c,relative,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.95,1.0,0.4755373333333333,2.0,1,"{""relative_progress"":3}"
ur5e,9715e273ee93164eb197dda7e60a98227719a305241daeb99481f4b3696ed68c,fixed_qp1,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.95,1.0,0.454117,2.0,1,"{""fixed_budget"":3}"
ur5e,9715e273ee93164eb197dda7e60a98227719a305241daeb99481f4b3696ed68c,fixed_qp2,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.95,1.0,0.610386,3.0,2,"{""fixed_budget"":3}"
ur5e,9715e273ee93164eb197dda7e60a98227719a305241daeb99481f4b3696ed68c,tight,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.95,1.0,1.982897,12.0,11,"{""tight_gap"":3}"
ur5e,9715e273ee93164eb197dda7e60a98227719a305241daeb99481f4b3696ed68c,clarabel,d8a5b097b392bee93f72c549a7ef0c6ad720620114a96552c86608cec1e898b0,multijoint_boundary,0.95,1.0,0.7213376666666667,3.0,2,"{""conic_solved"":3}"
ur5e,c5a1c5e0050d3747b2f1ac8ce9dde9a114ac6c01005d2fd973746f72dc19c827,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.0,1.0,0.25820266666666664,1.0,1,{}
ur5e,c5a1c5e0050d3747b2f1ac8ce9dde9a114ac6c01005d2fd973746f72dc19c827,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.0,1.0,0.2626473333333333,1.0,1,{}
ur5e,c5a1c5e0050d3747b2f1ac8ce9dde9a114ac6c01005d2fd973746f72dc19c827,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.0,1.0,0.2698663333333333,1.0,1,{}
ur5e,c5a1c5e0050d3747b2f1ac8ce9dde9a114ac6c01005d2fd973746f72dc19c827,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.0,1.0,0.25831933333333335,1.0,1,{}
ur5e,c5a1c5e0050d3747b2f1ac8ce9dde9a114ac6c01005d2fd973746f72dc19c827,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.0,1.0,0.275778,1.0,1,{}
ur5e,f7daecbad5b1c3db4b7ecee441624bc54dcc6876cf0289d0d6fb512435ea6e12,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.5,1.0,0.2671766666666667,1.0,1,{}
ur5e,f7daecbad5b1c3db4b7ecee441624bc54dcc6876cf0289d0d6fb512435ea6e12,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.5,1.0,0.273196,1.0,1,{}
ur5e,f7daecbad5b1c3db4b7ecee441624bc54dcc6876cf0289d0d6fb512435ea6e12,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.5,1.0,0.2580476666666667,1.0,1,{}
ur5e,f7daecbad5b1c3db4b7ecee441624bc54dcc6876cf0289d0d6fb512435ea6e12,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.5,1.0,0.25725233333333336,1.0,1,{}
ur5e,f7daecbad5b1c3db4b7ecee441624bc54dcc6876cf0289d0d6fb512435ea6e12,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.5,1.0,0.2798103333333333,1.0,1,{}
ur5e,0e59947adb32e938d0dadae26cd80ce3f82f7585f4b233ce807e032fa6926e03,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.95,1.0,0.2768446666666667,1.0,1,{}
ur5e,0e59947adb32e938d0dadae26cd80ce3f82f7585f4b233ce807e032fa6926e03,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.95,1.0,0.2789146666666667,1.0,1,{}
ur5e,0e59947adb32e938d0dadae26cd80ce3f82f7585f4b233ce807e032fa6926e03,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.95,1.0,0.2932136666666667,1.0,1,{}
ur5e,0e59947adb32e938d0dadae26cd80ce3f82f7585f4b233ce807e032fa6926e03,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.95,1.0,0.284849,1.0,1,{}
ur5e,0e59947adb32e938d0dadae26cd80ce3f82f7585f4b233ce807e032fa6926e03,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,regular,0.95,1.0,0.2891316666666667,1.0,1,{}
ur5e,d32f172563e8ce0cacbf199e24535aec20a01805f1d409027ddc884622233646,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.0,1.0,0.3971073333333333,2.0,1,"{""relative_progress"":3}"
ur5e,d32f172563e8ce0cacbf199e24535aec20a01805f1d409027ddc884622233646,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.0,1.0,0.3777806666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,d32f172563e8ce0cacbf199e24535aec20a01805f1d409027ddc884622233646,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.0,1.0,0.518448,3.0,2,"{""fixed_budget"":3}"
ur5e,d32f172563e8ce0cacbf199e24535aec20a01805f1d409027ddc884622233646,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.0,1.0,0.8920166666666667,6.0,5,"{""tight_gap"":3}"
ur5e,d32f172563e8ce0cacbf199e24535aec20a01805f1d409027ddc884622233646,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.0,1.0,0.6128556666666666,3.0,2,"{""conic_solved"":3}"
ur5e,b7136bff834b8cf77548684a62df8dba0fdf46cf648cc3223da5af7a5ca5833a,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.5,1.0,0.4315523333333333,2.0,1,"{""relative_progress"":3}"
ur5e,b7136bff834b8cf77548684a62df8dba0fdf46cf648cc3223da5af7a5ca5833a,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.5,1.0,0.37661833333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,b7136bff834b8cf77548684a62df8dba0fdf46cf648cc3223da5af7a5ca5833a,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.5,1.0,0.5097806666666667,3.0,2,"{""fixed_budget"":3}"
ur5e,b7136bff834b8cf77548684a62df8dba0fdf46cf648cc3223da5af7a5ca5833a,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.5,1.0,0.7653903333333334,5.0,4,"{""tight_gap"":3}"
ur5e,b7136bff834b8cf77548684a62df8dba0fdf46cf648cc3223da5af7a5ca5833a,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.5,1.0,0.6073823333333334,3.0,2,"{""conic_solved"":3}"
ur5e,13e3b27194781fadb111f03c40a6734ffa29c92e334a46b01c6c58057b8a31aa,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.95,1.0,0.4112636666666667,2.0,1,"{""relative_progress"":3}"
ur5e,13e3b27194781fadb111f03c40a6734ffa29c92e334a46b01c6c58057b8a31aa,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.95,1.0,0.365678,2.0,1,"{""fixed_budget"":3}"
ur5e,13e3b27194781fadb111f03c40a6734ffa29c92e334a46b01c6c58057b8a31aa,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.95,1.0,0.5069786666666667,3.0,2,"{""fixed_budget"":3}"
ur5e,13e3b27194781fadb111f03c40a6734ffa29c92e334a46b01c6c58057b8a31aa,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.95,1.0,0.5407053333333334,3.0,2,"{""tight_gap"":3}"
ur5e,13e3b27194781fadb111f03c40a6734ffa29c92e334a46b01c6c58057b8a31aa,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,high_utilization,0.95,1.0,0.5984826666666666,3.0,2,"{""conic_solved"":3}"
ur5e,607e857a89c0cf0779e25feee4828c3b2ce4db42c121d1cfb94d09c91ec215a6,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.0,1.0,0.53542,2.0,1,"{""relative_progress"":3}"
ur5e,607e857a89c0cf0779e25feee4828c3b2ce4db42c121d1cfb94d09c91ec215a6,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.0,1.0,0.5033423333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,607e857a89c0cf0779e25feee4828c3b2ce4db42c121d1cfb94d09c91ec215a6,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.0,1.0,0.705679,3.0,2,"{""fixed_budget"":3}"
ur5e,607e857a89c0cf0779e25feee4828c3b2ce4db42c121d1cfb94d09c91ec215a6,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.0,1.0,2.2985063333333335,12.0,11,"{""tight_gap"":3}"
ur5e,607e857a89c0cf0779e25feee4828c3b2ce4db42c121d1cfb94d09c91ec215a6,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.0,1.0,0.717915,3.0,2,"{""conic_solved"":3}"
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.5,1.0,0.5352173333333333,2.0,1,"{""relative_progress"":3}"
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.5,1.0,0.5138776666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.5,1.0,0.690172,3.0,2,"{""fixed_budget"":3}"
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.5,1.0,2.101614,12.0,11,"{""tight_gap"":3}"
ur5e,4210a5fdeef4a81897fb6415534a6197baf7397724acf1d4d17693fe3181654e,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.5,1.0,0.710388,3.0,2,"{""conic_solved"":3}"
ur5e,87f034efe0ba4c5073b618fe23beca5dee7416bd77a734b94e5a76dbd5949ec6,relative,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.95,1.0,0.5375113333333333,2.0,1,"{""relative_progress"":3}"
ur5e,87f034efe0ba4c5073b618fe23beca5dee7416bd77a734b94e5a76dbd5949ec6,fixed_qp1,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.95,1.0,0.5119733333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,87f034efe0ba4c5073b618fe23beca5dee7416bd77a734b94e5a76dbd5949ec6,fixed_qp2,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.95,1.0,0.6807736666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,87f034efe0ba4c5073b618fe23beca5dee7416bd77a734b94e5a76dbd5949ec6,tight,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.95,1.0,2.087243,12.0,11,"{""tight_gap"":3}"
ur5e,87f034efe0ba4c5073b618fe23beca5dee7416bd77a734b94e5a76dbd5949ec6,clarabel,a3442716128b946bb7f4a4d3c09d7c8c01468fad08650fe512fd06e875debd13,multijoint_boundary,0.95,1.0,0.6960183333333334,3.0,2,"{""conic_solved"":3}"
ur5e,18d47fbaeb08d9418731e4364d73fd3da788e3dc0896ea3b75bb9855a25a3eba,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.0,1.0,0.26169,1.0,1,{}
ur5e,18d47fbaeb08d9418731e4364d73fd3da788e3dc0896ea3b75bb9855a25a3eba,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.0,1.0,0.2661573333333333,1.0,1,{}
ur5e,18d47fbaeb08d9418731e4364d73fd3da788e3dc0896ea3b75bb9855a25a3eba,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.0,1.0,0.26832433333333333,1.0,1,{}
ur5e,18d47fbaeb08d9418731e4364d73fd3da788e3dc0896ea3b75bb9855a25a3eba,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.0,1.0,0.26572666666666667,1.0,1,{}
ur5e,18d47fbaeb08d9418731e4364d73fd3da788e3dc0896ea3b75bb9855a25a3eba,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.0,1.0,0.269193,1.0,1,{}
ur5e,1d923b306a6647ed53ee73716d9a491e6c10057f71946758092030da2456c0b3,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.5,1.0,0.25906233333333334,1.0,1,{}
ur5e,1d923b306a6647ed53ee73716d9a491e6c10057f71946758092030da2456c0b3,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.5,1.0,0.272918,1.0,1,{}
ur5e,1d923b306a6647ed53ee73716d9a491e6c10057f71946758092030da2456c0b3,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.5,1.0,0.25883866666666666,1.0,1,{}
ur5e,1d923b306a6647ed53ee73716d9a491e6c10057f71946758092030da2456c0b3,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.5,1.0,0.27823533333333333,1.0,1,{}
ur5e,1d923b306a6647ed53ee73716d9a491e6c10057f71946758092030da2456c0b3,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.5,1.0,0.27288466666666666,1.0,1,{}
ur5e,7602d5b9adaa3cc2ef9a5101f1b460cd30d58ab67b264c6dd4cad77f24a922aa,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.95,1.0,0.2670366666666667,1.0,1,{}
ur5e,7602d5b9adaa3cc2ef9a5101f1b460cd30d58ab67b264c6dd4cad77f24a922aa,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.95,1.0,0.2659296666666667,1.0,1,{}
ur5e,7602d5b9adaa3cc2ef9a5101f1b460cd30d58ab67b264c6dd4cad77f24a922aa,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.95,1.0,0.272834,1.0,1,{}
ur5e,7602d5b9adaa3cc2ef9a5101f1b460cd30d58ab67b264c6dd4cad77f24a922aa,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.95,1.0,0.2841763333333333,1.0,1,{}
ur5e,7602d5b9adaa3cc2ef9a5101f1b460cd30d58ab67b264c6dd4cad77f24a922aa,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,regular,0.95,1.0,0.2788673333333333,1.0,1,{}
ur5e,d33f01d6f70f27716eff24e23709f4b2b2896739faf5a75ed4543db6306d6de3,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.0,1.0,0.4579626666666667,2.0,1,"{""relative_progress"":3}"
ur5e,d33f01d6f70f27716eff24e23709f4b2b2896739faf5a75ed4543db6306d6de3,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.0,1.0,0.4185923333333333,2.0,1,"{""fixed_budget"":3}"
ur5e,d33f01d6f70f27716eff24e23709f4b2b2896739faf5a75ed4543db6306d6de3,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.0,1.0,0.5779306666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,d33f01d6f70f27716eff24e23709f4b2b2896739faf5a75ed4543db6306d6de3,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.0,1.0,1.787201,12.0,11,"{""tight_gap"":3}"
ur5e,d33f01d6f70f27716eff24e23709f4b2b2896739faf5a75ed4543db6306d6de3,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.0,1.0,0.6591063333333333,3.0,2,"{""conic_solved"":3}"
ur5e,b68fcdca8867639376f5d52b7de775c9d58056a1451daed490e828cc00fc6c43,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.5,1.0,0.458297,2.0,1,"{""relative_progress"":3}"
ur5e,b68fcdca8867639376f5d52b7de775c9d58056a1451daed490e828cc00fc6c43,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.5,1.0,0.44750866666666667,2.0,1,"{""fixed_budget"":3}"
ur5e,b68fcdca8867639376f5d52b7de775c9d58056a1451daed490e828cc00fc6c43,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.5,1.0,0.621836,3.0,2,"{""fixed_budget"":3}"
ur5e,b68fcdca8867639376f5d52b7de775c9d58056a1451daed490e828cc00fc6c43,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.5,1.0,2.008807,13.0,12,"{""tight_gap"":3}"
ur5e,b68fcdca8867639376f5d52b7de775c9d58056a1451daed490e828cc00fc6c43,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.5,1.0,0.7233706666666666,3.0,2,"{""conic_solved"":3}"
ur5e,97fb4237e245d6494ed30f4335eca42606c2d774582c4c0a2c9c13548dc3c642,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.95,1.0,0.459974,2.0,1,"{""relative_progress"":3}"
ur5e,97fb4237e245d6494ed30f4335eca42606c2d774582c4c0a2c9c13548dc3c642,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.95,1.0,0.417441,2.0,1,"{""fixed_budget"":3}"
ur5e,97fb4237e245d6494ed30f4335eca42606c2d774582c4c0a2c9c13548dc3c642,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.95,1.0,0.6142246666666666,3.0,2,"{""fixed_budget"":3}"
ur5e,97fb4237e245d6494ed30f4335eca42606c2d774582c4c0a2c9c13548dc3c642,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.95,1.0,2.027353333333333,13.0,12,"{""tight_gap"":3}"
ur5e,97fb4237e245d6494ed30f4335eca42606c2d774582c4c0a2c9c13548dc3c642,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,high_utilization,0.95,1.0,0.6891876666666666,3.0,2,"{""conic_solved"":3}"
ur5e,08173312c07aa894731137b0ed6e07c18609fddc9332894768578c928900f8c0,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.0,1.0,0.469337,2.0,1,"{""relative_progress"":3}"
ur5e,08173312c07aa894731137b0ed6e07c18609fddc9332894768578c928900f8c0,fixed_qp1,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.0,1.0,0.438788,2.0,1,"{""fixed_budget"":3}"
ur5e,08173312c07aa894731137b0ed6e07c18609fddc9332894768578c928900f8c0,fixed_qp2,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.0,1.0,0.637715,3.0,2,"{""fixed_budget"":3}"
ur5e,08173312c07aa894731137b0ed6e07c18609fddc9332894768578c928900f8c0,tight,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.0,1.0,1.6937626666666667,10.0,9,"{""tight_gap"":3}"
ur5e,08173312c07aa894731137b0ed6e07c18609fddc9332894768578c928900f8c0,clarabel,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.0,1.0,0.6893766666666666,3.0,2,"{""conic_solved"":3}"
ur5e,29a84ae1d2aa8864b3cfceefa1bd0638cf63bd3232069c73671d9f43582e0d4d,relative,c36841e32aa7d5dd76419209cac644cbb71c144d8bd49e95aee2ca2936803f38,multijoint_boundary,0.5,1.0,0.5140276666666667,2.0,1,"{""relative_progress"":3}"
