slot,method,repeat,standoff_error_p95_m,standoff_error_max_m,incidence_p95_deg,incidence_max_deg,center_ray_path_error_max_m,line_orientation_error_max_deg,valid_profile_count,profile_count,tracking_joint_error_p95_rad,actual_clearance_sampled_5ms_min_m,actual_feedback_source
ur5e_saddle_p0_u,B1,0,1.9993402761714354e-05,2.2895298091102356e-05,0.43548241463557347,0.7012749520225378,0.0002526069505969145,0.5275457101947839,2343,2343,6.761632070528822e-05,0.0171231257314813,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_u,B2,0,1.9993402761714354e-05,2.2895298091102356e-05,0.43548241463557347,0.7012749520225378,0.0002526069505969145,0.5275457101947839,2343,2343,6.761632070528822e-05,0.0171231257314813,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_u,G,0,1.9993402761714354e-05,2.2895298091102356e-05,0.43548241463557347,0.7012749520225378,0.0002526069505969145,0.5275457101947839,2343,2343,6.761632070528822e-05,0.0171231257314813,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_v,B0,0,7.139722847924885e-05,9.943067654502591e-05,0.015547488772367923,0.025769576693403802,0.0001991495574001607,0.01262612083969396,2358,2358,9.129626380137423e-05,0.017122873277520267,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_v,B1,0,8.982791623099448e-05,0.00012226047513516636,0.04884230607778182,0.08024339492351545,0.00021002065602675725,0.08348519296674399,2384,2384,9.340910044630183e-05,0.017122911528429825,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_v,B2,0,8.982791623099448e-05,0.00012226047513516636,0.04884230607778182,0.08024339492351545,0.00021002065602675725,0.08348519296674399,2384,2384,9.340910044630183e-05,0.017122911528429825,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p0_v,G,0,8.915680396190673e-05,0.00012157897514239457,0.027354682249544827,0.03335691506512964,0.00021160646491911455,0.01306267138769751,2355,2355,9.110432563593646e-05,0.0171228992009624,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_u,B0,0,1.6718275065408237e-05,2.127752676303607e-05,0.008580655241724371,0.018265927359127136,0.00016202682735994646,0.003767900433632238,2405,2405,6.554192473869301e-05,0.017122915425080543,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_u,B1,0,1.8736808764116538e-05,2.3315543581259313e-05,0.3739956124226577,0.712060336817891,0.0002792774144944454,0.6334018221813025,2355,2355,6.665911200650077e-05,0.017122879146273695,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_u,B2,0,1.8736808764116538e-05,2.3315543581259313e-05,0.3739956124226577,0.712060336817891,0.0002792774144944454,0.6334018221813025,2355,2355,6.665911200650077e-05,0.017122879146273695,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_u,G,0,1.8736808764116538e-05,2.3315543581259313e-05,0.3739956124226577,0.712060336817891,0.0002792774144944454,0.6334018221813025,2355,2355,6.665911200650077e-05,0.017122879146273695,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_v,B0,0,6.022919099080565e-05,8.023109316626642e-05,0.01313430275429977,0.02170078059363943,0.0001925103501036596,0.01249478899265661,2368,2368,8.717044925557678e-05,0.01712294092034024,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_v,B1,0,7.4681299240828e-05,0.00010202616639376494,0.023861754625371916,0.02812492059822103,0.0002119625434361356,0.013288881544581244,2367,2367,8.680922466305362e-05,0.01712289851666051,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_v,B2,0,7.4681299240828e-05,0.00010202616639376494,0.023861754625371916,0.02812492059822103,0.0002119625434361356,0.013288881544581244,2367,2367,8.680922466305362e-05,0.01712289851666051,execution.h5 and actual scan timestamps; no new solve or simulation
ur5e_saddle_p1_v,G,0,7.4681299240828e-05,0.00010202616639376494,0.023861754625371916,0.02812492059822103,0.0002119625434361356,0.013288881544581244,2367,2367,8.680922466305362e-05,0.01712289851666051,execution.h5 and actual scan timestamps; no new solve or simulation
